CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,Rain,Radn,MaxT,MinT,ThermalTime,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,id_trial
1,1,Field,2008-04-19 12:00:00,2008,110,Germinating,1,0,28.425703048706055,18.149999618530273,-1.399999976158142,2.230457347506285,0,0,1,0,1,NA,Simulation,57
1,1,Field,2008-04-20 12:00:00,2008,111,Germinating,1,0,25.36347007751465,16.649999618530273,2.4000000953674316,1.9805123542547227,0,0,1,0,1,NA,Simulation,57
1,1,Field,2008-04-21 12:00:00,2008,112,Germinating,1,5.199999809265137,15.450395584106445,12.930000305175781,2.5999999046325684,0.651654784604907,0,0,1,0,1,NA,Simulation,57
1,1,Field,2008-04-22 12:00:00,2008,113,Germinating,1,0,27.984172821044922,15.010000228881836,-3,1.0992547634243963,0,0,1,0,1,NA,Simulation,57
1,1,Field,2008-04-23 12:00:00,2008,114,Germinating,1,7.889999866485596,18.27835464477539,12.399999618530273,-0.7599999904632568,0.4030934104830026,0,0,1,0,1,NA,Simulation,57
1,1,Field,2008-04-24 12:00:00,2008,115,Germinating,1,0,20.231388092041016,10.149999618530273,0.2800000011920929,0,0,0,1,0,1,NA,Simulation,57
1,1,Field,2008-04-25 12:00:00,2008,116,Germinating,1,8.649999618530273,5.588920593261719,1.340000033378601,-1.7599999904632568,0,0,0,1,0,1,NA,Simulation,57
1,1,Field,2008-04-26 12:00:00,2008,117,Germinating,1,0,17.00052833557129,4.519999980926514,-3.1700000762939453,0,0,0,1,0,1,NA,Simulation,57
1,1,Field,2008-04-27 12:00:00,2008,118,Germinating,1,0,23.70935821533203,7.340000152587891,-4.389999866485596,0,0,0,1,0,1,NA,Simulation,57
1,1,Field,2008-04-28 12:00:00,2008,119,Germinating,1,0,27.591739654541016,9.390000343322754,-6.190000057220459,0,0,0,1,0,1,NA,Simulation,57
1,1,Field,2008-04-29 12:00:00,2008,120,Germinating,1,0,27.42159080505371,13.539999961853027,-2.180000066757202,0.6497894900351766,0,0,1,0,1,NA,Simulation,57
1,1,Field,2008-04-30 12:00:00,2008,121,Germinating,1,0,23.94944953918457,15.40999984741211,2.8299999237060547,1.5180769309043884,0,0,1,0,1,NA,Simulation,57
1,1,Field,2008-05-01 12:00:00,2008,122,Germinating,1,14.670000076293945,15.38936710357666,15.109999656677246,4.869999885559082,1.5888558499336245,0,0,1,0,1,NA,Simulation,57
1,1,Field,2008-05-02 12:00:00,2008,123,Germinating,1,7.889999866485596,16.87381935119629,13.899999618530273,2.4700000286102295,0.9677951871976256,0,0,1,0,1,NA,Simulation,57
1,1,Field,2008-05-03 12:00:00,2008,124,Germinating,1,0,30.06568145751953,18.350000381469727,-1.9800000190734863,2.2568646529436114,0,0,1,0,1,NA,Simulation,57
1,1,Field,2008-05-04 12:00:00,2008,125,Germinating,1,0,30.713245391845703,21.280000686645508,-0.949999988079071,3.54259977966249,0,0.01650003492832184,1,0.01650003492832184,1,NA,Simulation,57
