id_trial,Period,Rain,AccPrecip,Radn,MaxT,MinT,ThermalTime,AccTT,FracGrowthRate,NutrientStress,TempStress,WaterStress,Start_DOY,Length,End_DOY
32,3,2.413809543564206,101.38000082969666,22.29511592501686,27.995952288309734,15.19404765537807,8.021787108488148,336.9150585565022,0.9123214301608857,1,0.9123214301608857,1,159,41,200
32,4,9.536363406614823,104.89999747276306,16.5849102193659,28.495454441417348,17.780909278176047,10.602938589287582,116.63232448216341,1,1,1,0.9999999999999999,201,10,211
32,5,0,0,19.547009627024334,30.805833498636883,18.898333152135212,12.12505258252141,145.50063099025692,0.9727083365122478,1,0.9727083365122478,1,212,11,223
32,6,0.5937500062088171,14.250000149011612,19.282394806543987,27.759166717529297,13.698333422342936,10.66393754781351,255.93450114752426,0.9410000026226044,1,0.9410000026226044,0.7495672435047008,224,23,247
32,7,2.6419230699539185,68.68999981880188,12.829792261123657,20.6526922079233,8.70230766844291,7.118543537689996,185.0821319799399,0.4479615326111134,1,0.4479615326111134,0.8428921216195592,248,25,273
32,8,0.6948571613856724,24.320000648498535,9.84156733921596,14.621428694043841,0.9245714085442679,5.393720175513396,188.78020614296886,0.059157145363943925,0.9857951705200326,0.059157145363943925,0.9943098426251038,274,34,308
32,9,0,0,7.322739018334283,15.271111170450846,0.9666666587193807,5.258545818000204,47.326912362001835,0.03583332962459988,0.9963281765070016,0.03583332962459988,1,309,8,317
32,10,0,0,6.29841160774231,15.023749947547913,0.14874996244907376,5.355690788161103,42.84552630528882,0.04693749845027924,1,0.04693749845027924,1,318,7,325
32,11,1.3296666622161866,39.889999866485596,4.398816601435343,1.642666673163573,-6.6526666373635335,0,0,0,1,0,1,326,29,355
33,1,2.0125806639271397,62.39000058174133,21.922873681591405,14.378709654654227,1.0896774199340613,1.4872891604882976,46.10596397513723,0.06227419414827901,1,0.06227419414827901,1,115,30,145
33,2,1.8920000076293946,9.460000038146973,23.51512794494629,28.006000137329103,11.79399995803833,9.939778594717978,49.69889297358989,0.8825000047683716,1,0.8825000047683716,1,146,4,150
33,3,1.8921052625304775,71.89999997615814,21.096318094353926,27.973684210526315,15.525789449089451,8.868965839148995,337.0207018876618,0.8979342090456109,1,0.8979342090456109,1,151,37,188
33,4,0.2825000087420146,3.390000104904175,22.243789672851563,29.93499994277954,17.009166876475017,10.553574698518535,126.6428963822224,0.9764166673024496,1,0.9764166673024496,0.9526445725626551,189,11,200
33,5,3.2233332792917886,38.679999351501465,19.34361990292867,29.6208332379659,16.65416653951009,11.28050792104596,135.36609505255151,0.95949999888738,1,0.95949999888738,0.8606344601829642,201,11,212
33,6,4.442692298155564,115.50999975204468,17.559413763192985,25.830769245441143,13.924615364808302,9.822041556847005,255.37308047802213,0.8885961541762719,1,0.8885961541762719,0.8015965322284727,213,25,238
33,7,2.5213333129882813,37.81999969482422,15.503903770446776,28.301999664306642,16.66666660308838,12.346256946638425,185.19385419957638,0.9716666603088379,1,0.9716666603088379,0.8367064383631782,239,14,253
33,8,2.2892592858385155,61.81000071763992,12.738759870882387,18.004444457866526,6.032963001065784,6.521919433897389,176.0918247152295,0.3265813468707601,0.981688564019128,0.32737037429103144,0.9555924471162192,254,26,280
33,9,1.9066666629579332,17.1599999666214,10.060546875,13.3555555873447,0.27666668428315055,5.418919163335032,48.770272470015286,0.07555556032392714,0.9968251693249747,0.07555556032392714,1,281,8,289
33,10,0.6077777809566922,5.4700000286102295,6.504451539781359,3.526666634612613,-3.174444430404239,5,45,0,1,0,1,290,8,298
33,11,0.19935483124948317,6.179999768733978,6.931698891424364,4.66774191394929,-5.267419361299084,0.08088967789028201,2.507580014598742,0,1,0,1,299,30,329
