CheckpointID,SimulationID,Zone,Date,Year,Month,Day,StageName,Stage,Rain,Radn,MaxT,MinT,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,SimulationName,id_trial
1,1,Field,2005-01-01 12:00:00,2005,1,1,,1,3.319999933242798,2.427117109298706,-10.25,-16.950000762939453,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-02 12:00:00,2005,1,2,,1,0,4.16790771484375,-13.5,-22.489999771118164,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-03 12:00:00,2005,1,3,,1,0,4.964913845062256,-14.180000305175781,-25.649999618530273,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-04 12:00:00,2005,1,4,,1,0,4.315410137176514,-17.209999084472656,-26.399999618530273,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-05 12:00:00,2005,1,5,,1,0,4.801121711730957,-20.670000076293945,-31.15999984741211,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-06 12:00:00,2005,1,6,,1,0,6.135820388793945,-12.199999809265137,-29.709999084472656,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-07 12:00:00,2005,1,7,,1,0,5.180434226989746,-11.180000305175781,-22.770000457763672,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-08 12:00:00,2005,1,8,,1,0,5.443318843841553,-9.949999809265137,-22.389999389648438,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-09 12:00:00,2005,1,9,,1,1.940000057220459,3.308445453643799,-10.149999618530273,-16.450000762939453,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-10 12:00:00,2005,1,10,,1,0,4.97148323059082,-13.329999923706055,-23.6200008392334,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-11 12:00:00,2005,1,11,,1,4.159999847412109,4.741020679473877,-8.029999732971191,-23.989999771118164,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-12 12:00:00,2005,1,12,,1,0,5.773163318634033,-4.980000019073486,-17.700000762939453,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-13 12:00:00,2005,1,13,,1,0,5.01370096206665,-15.609999656677246,-25.34000015258789,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-14 12:00:00,2005,1,14,,1,0,5.0149030685424805,-21.920000076293945,-31.440000534057617,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-15 12:00:00,2005,1,15,,1,0,5.373664855957031,-18.84000015258789,-29.200000762939453,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-16 12:00:00,2005,1,16,,1,0,5.559582710266113,-20.40999984741211,-31.049999237060547,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-17 12:00:00,2005,1,17,,1,0,7.41658878326416,-10.329999923706055,-33.279998779296875,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-18 12:00:00,2005,1,18,,1,0,7.558847904205322,1.2599999904632568,-25.100000381469727,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-19 12:00:00,2005,1,19,,1,2.069999933242798,3.693932294845581,-6.260000228881836,-14.84000015258789,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-20 12:00:00,2005,1,20,,1,2.25,2.3062689304351807,-7.889999866485596,-12.789999961853027,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-21 12:00:00,2005,1,21,,1,8.710000038146973,3.922057867050171,-6.079999923706055,-14.869999885559082,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-22 12:00:00,2005,1,22,,1,0,5.888768196105957,-10.550000190734863,-20.579999923706055,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-23 12:00:00,2005,1,23,,1,0,7.670070171356201,-2.690000057220459,-19.200000762939453,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-24 12:00:00,2005,1,24,,1,0,5.3879218101501465,-0.23999999463558197,-8.949999809265137,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-25 12:00:00,2005,1,25,,1,0,6.509933948516846,3.119999885559082,-8.130000114440918,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-26 12:00:00,2005,1,26,,1,0,5.981679916381836,-9.180000305175781,-18.530000686645508,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-27 12:00:00,2005,1,27,,1,0,8.4893217086792,-1.0800000429153442,-19.979999542236328,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-28 12:00:00,2005,1,28,,1,0,6.122169494628906,0.03999999910593033,-9.399999618530273,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-29 12:00:00,2005,1,29,,1,0,5.078680992126465,-0.6899999976158142,-7.980000019073486,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-30 12:00:00,2005,1,30,,1,0,6.118420600891113,0.3400000035762787,-8.65999984741211,0,0,1,0,1,Simulation,44
1,1,Field,2005-01-31 12:00:00,2005,1,31,,1,0,3.69537091255188,1.4800000190734863,-3.4700000286102295,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-01 12:00:00,2005,2,1,,1,0,2.5582919120788574,2.2799999713897705,-0.9200000166893005,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-02 12:00:00,2005,2,2,,1,0,7.35977840423584,4.170000076293945,-6.579999923706055,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-03 12:00:00,2005,2,3,,1,0,7.132399082183838,4.75,-5.28000020980835,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-04 12:00:00,2005,2,4,,1,0,6.894018650054932,3.430000066757202,-5.820000171661377,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-05 12:00:00,2005,2,5,,1,0,9.3752899169921875,5.369999885559082,-10.220000267028809,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-06 12:00:00,2005,2,6,,1,0,5.851402282714844,-8.979999542236328,-15.850000381469727,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-07 12:00:00,2005,2,7,,1,0,5.922252655029297,-14.140000343322754,-20.809999465942383,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-08 12:00:00,2005,2,8,,1,0,8.393118858337402,-11.789999961853027,-22.219999313354492,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-09 12:00:00,2005,2,9,,1,0,10.177164077758789,-4.019999980926514,-19.229999542236328,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-10 12:00:00,2005,2,10,,1,0,10.95988655090332,5.03000020980835,-14.619999885559082,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-11 12:00:00,2005,2,11,,1,0,10.491987228393555,6.820000171661377,-9.130000114440918,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-12 12:00:00,2005,2,12,,1,0,9.18222427368164,5.519999980926514,-6.130000114440918,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-13 12:00:00,2005,2,13,,1,5.5,4.067903995513916,3.25,-2.5199999809265137,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-14 12:00:00,2005,2,14,,1,0,3.502009868621826,0.7300000190734863,-2.690000057220459,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-15 12:00:00,2005,2,15,,1,0,7.052753925323486,-2.2100000381469727,-9.34000015258789,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-16 12:00:00,2005,2,16,,1,0,5.396429061889648,-8.079999923706055,-12.930000305175781,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-17 12:00:00,2005,2,17,,1,0,7.965216159820557,-9.1899995803833,-16.200000762939453,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-18 12:00:00,2005,2,18,,1,0,12.449394226074219,-4.340000152587891,-20.09000015258789,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-19 12:00:00,2005,2,19,,1,2.1700000762939453,8.3867034912109375,-6.730000019073486,-18.200000762939453,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-20 12:00:00,2005,2,20,,1,0,10.402989387512207,-6.400000095367432,-16.25,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-21 12:00:00,2005,2,21,,1,0,12.931929588317871,-4.650000095367432,-20,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-22 12:00:00,2005,2,22,,1,0,11.53926944732666,-4.860000133514404,-15.9399995803833,0,0,1,0,1,Simulation,44
1,1,Field,2005-02-23 12:00:00,2005,2,23,,1,3.2100000381469727,8.9514007568359375,-3.7699999809265137,-15.260000228881836,0,0,1,0,1,Simulation,44
