CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,Rain,Radn,MaxT,MinT,ThermalTime,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,id_trial
1,1,Field,2013-04-24 12:00:00,2013,114,Germinating,1,2.069999933242798,21.454383850097656,3.7300000190734863,-7.880000114440918,0,0,0,1,0,1,NA,Simulation,83
1,1,Field,2013-04-25 12:00:00,2013,115,Germinating,1,0,31.80005645751953,10.9399995803833,-6.389999866485596,0.05262076211869715,0,0,1,0,1,NA,Simulation,83
1,1,Field,2013-04-26 12:00:00,2013,116,Germinating,1,0,32.33700180053711,17.84000015258789,-3.0999999046325684,2.033690679743886,0,0,1,0,1,NA,Simulation,83
1,1,Field,2013-04-27 12:00:00,2013,117,Germinating,1,0,31.97081756591797,22.850000381469727,2.380000114440918,4.554548630565405,0,0.26150002479553225,1,0.26150002479553225,1,NA,Simulation,83
1,1,Field,2013-04-28 12:00:00,2013,118,Germinating,1,0,30.989574432373047,22.3700008392334,5.320000171661377,4.835414473637938,0,0.3845000505447388,1,0.3845000505447388,1,NA,Simulation,83
1,1,Field,2013-04-29 12:00:00,2013,119,Germinating,1,0,31.854520797729492,21.709999084472656,2.4800000190734863,4.05265427403152,0,0.20949995517730713,1,0.20949995517730713,1,NA,Simulation,83
1,1,Field,2013-04-30 12:00:00,2013,120,Germinating,1,0,28.179100036621094,16.850000381469727,4.110000133514404,2.222981167340279,0,0.048000025749206546,1,0.048000025749206546,1,NA,Simulation,83
1,1,Field,2013-05-01 12:00:00,2013,121,Germinating,1,0,23.533992767333984,8.100000381469727,-0.8999999761581421,0,0,0,1,0,1,NA,Simulation,83
1,1,Field,2013-05-02 12:00:00,2013,122,Germinating,1,0,27.276714324951172,8.319999694824219,-2.890000104904175,0,0,0,1,0,1,NA,Simulation,83
1,1,Field,2013-05-03 12:00:00,2013,123,Germinating,1,0,31.26569175720215,9.289999961853027,-5.590000152587891,0,0,0,1,0,1,NA,Simulation,83
1,1,Field,2013-05-04 12:00:00,2013,124,Germinating,1,2.359999895095825,18.063596725463867,6.440000057220459,-2.380000114440918,0,0,0,1,0,1,NA,Simulation,83
1,1,Field,2013-05-05 12:00:00,2013,125,Germinating,1,1.2200000286102295,17.510963439941406,7.179999828338623,1.350000023841858,0,0,0,1,0,1,NA,Simulation,83
1,1,Field,2013-05-06 12:00:00,2013,126,Germinating,1,0,30.761138916015625,16.700000762939453,2.490000009536743,2.0092868103861807,0,0,1,0,1,NA,Simulation,83
1,1,Field,2013-05-07 12:00:00,2013,127,Germinating,1,0,32.45831298828125,22.399999618530273,3.9800000190734863,4.621477954611182,0,0.318999981880188,1,0.318999981880188,1,NA,Simulation,83
1,1,Field,2013-05-08 12:00:00,2013,128,Germinating,1,3.140000104904175,18.280702590942383,17.139999389648438,7.420000076293945,2.811618485152721,0,0.22799997329711916,1,0.22799997329711916,1,NA,Simulation,83
1,1,Field,2013-05-09 12:00:00,2013,129,Germinating,1,0,25.215740203857422,17.670000076293945,7.480000019073486,3.0630422254651783,0,0.2575000047683716,1,0.2575000047683716,1,NA,Simulation,83
1,1,Field,2013-05-10 12:00:00,2013,130,Germinating,1,0,32.06967544555664,20.360000610351563,2.859999895095825,3.5288752376914028,0,0.1610000252723694,1,0.1610000252723694,1,NA,Simulation,83
1,1,Field,2013-05-11 12:00:00,2013,131,Germinating,1,0,26.824462890625,13.15999984741211,1.8799999952316284,0.6967874491773545,0,0,1,0,1,NA,Simulation,83
1,1,Field,2013-05-12 12:00:00,2013,132,Germinating,1,0,32.658653259277344,15.960000038146973,-2.2799999713897705,1.4455500138923527,0,0,1,0,1,NA,Simulation,83
1,1,Field,2013-05-13 12:00:00,2013,133,Germinating,1,0,33.886226654052734,28.84000015258789,3.0799999237060547,7.399825056493283,0,0.5960000038146973,1,0.5960000038146973,1,NA,Simulation,83
1,1,Field,2013-05-14 12:00:00,2013,134,Germinating,1,0.7099999785423279,32.14659118652344,31.3799991607666,10.15999984741211,10.490826936089995,0,1,1,1,1,NA,Simulation,83
1,1,Field,2013-05-15 12:00:00,2013,135,Germinating,1,0,30.2017765045166,25.8700008392334,8.5,7.269474602138997,0,0.7185000419616699,1,0.7185000419616699,1,NA,Simulation,83
1,1,Field,2013-05-16 12:00:00,2013,136,Germinating,1,0,30.215030670166016,26.329999923706055,8.470000267028809,7.485317939025163,0,0.7400000095367432,1,0.7400000095367432,1,NA,Simulation,83
1,1,Field,2013-05-17 12:00:00,2013,137,Germinating,1,6.010000228881836,17.816431045532227,26.600000381469727,11.819999694824219,9.210000038146973,0,0.9210000038146973,1,0.9210000038146973,1,NA,Simulation,83
1,1,Field,2013-05-18 12:00:00,2013,138,Germinating,1,11.529999732971191,15.049796104431152,26.770000457763672,14.789999961853027,10.78000020980835,0,1,1,1,1,NA,Simulation,83
