CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,Rain,Radn,MaxT,MinT,Yieldkgha,NutrientStress,TempStress,WaterStress,SimulationName,id_trial
1,1,Field,1993-01-01 12:00:00,1993,1,,1,0,7.012516021728516,-11.380000114440918,-28.43000030517578,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-02 12:00:00,1993,2,,1,0,6.824873924255371,-3.380000114440918,-18.920000076293945,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-03 12:00:00,1993,3,,1,0,5.059064865112305,-6.210000038146973,-15.1899995803833,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-04 12:00:00,1993,4,,1,0,5.134067535400391,-13.670000076293945,-22.6299991607666,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-05 12:00:00,1993,5,,1,0,5.509355545043945,-11.460000038146973,-21.260000228881836,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-06 12:00:00,1993,6,,1,0,5.974989414215088,-14.979999542236328,-25.8700008392334,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-07 12:00:00,1993,7,,1,0,6.251830577850342,-11.930000305175781,-23.549999237060547,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-08 12:00:00,1993,8,,1,0,6.378529071807861,-13.680000305175781,-25.510000228881836,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-09 12:00:00,1993,9,,1,0,3.953760862350464,-17.540000915527344,-23.709999084472656,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-10 12:00:00,1993,10,,1,0,6.082498073577881,-12.25,-22.81999969482422,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-11 12:00:00,1993,11,,1,5.71999979019165,4.744042873382568,-8.59000015258789,-19.649999618530273,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-12 12:00:00,1993,12,,1,4.429999828338623,1.7971456050872803,-7.130000114440918,-10.59000015258789,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-13 12:00:00,1993,13,,1,3.0999999046325684,2.0860416889190674,-7.260000228881836,-11.289999961853027,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-14 12:00:00,1993,14,,1,0,5.370317459106445,-11.819999694824219,-20.06999969482422,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-15 12:00:00,1993,15,,1,0,7.5328874588012695,-10.100000381469727,-23.950000762939453,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-16 12:00:00,1993,16,,1,0,7.431463241577148,-5.170000076293945,-18.43000030517578,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-17 12:00:00,1993,17,,1,0,7.652632713317871,-10.210000038146973,-23.829999923706055,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-18 12:00:00,1993,18,,1,0,7.957294940948486,-6.03000020980835,-20.59000015258789,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-19 12:00:00,1993,19,,1,0,6.164490222930908,-4.539999961853027,-13.760000228881836,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-20 12:00:00,1993,20,,1,0,5.851828098297119,-4.349999904632568,-12.800000190734863,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-21 12:00:00,1993,21,,1,1.2899999618530273,6.719032287597656,-0.23999999463558197,-10.329999923706055,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-22 12:00:00,1993,22,,1,0,7.61252498626709,0.7400000095367432,-11.279999732971191,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-23 12:00:00,1993,23,,1,2.1700000762939453,4.581258296966553,-1.7100000381469727,-10.180000305175781,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-24 12:00:00,1993,24,,1,0,7.515564918518066,-7.329999923706055,-18.299999237060547,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-25 12:00:00,1993,25,,1,0,9.617825508117676,-2.450000047683716,-22.059999465942383,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-26 12:00:00,1993,26,,1,0,9.17695140838623,2.2200000286102295,-13.739999771118164,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-27 12:00:00,1993,27,,1,0,5.5828728675842285,-0.5,-7.610000133514404,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-28 12:00:00,1993,28,,1,0,8.077974319458008,-4.159999847412109,-15.390000343322754,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-29 12:00:00,1993,29,,1,0,10.025725364685059,-5.550000190734863,-23.34000015258789,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-30 12:00:00,1993,30,,1,0,9.918512344360352,2.7300000190734863,-14.069999694824219,0,0.3,0,1,Simulation,6
1,1,Field,1993-01-31 12:00:00,1993,31,,1,0,7.3037333488464355,4.309999942779541,-4.789999961853027,0,0.3,0,1,Simulation,6
1,1,Field,1993-02-01 12:00:00,1993,32,,1,0,9.373696327209473,3.7899999618530273,-9.329999923706055,0,0.3,0,1,Simulation,6
1,1,Field,1993-02-02 12:00:00,1993,33,,1,0,8.12696647644043,3.1600000858306885,-6.849999904632568,0,0.3,0,1,Simulation,6
1,1,Field,1993-02-03 12:00:00,1993,34,,1,0,6.802860260009766,0.5600000023841858,-7.099999904632568,0,0.3,0,1,Simulation,6
1,1,Field,1993-02-04 12:00:00,1993,35,,1,0,5.465782642364502,0.07999999821186066,-5.699999809265137,0,0.3,0,1,Simulation,6
1,1,Field,1993-02-05 12:00:00,1993,36,,1,0,3.4302005767822266,-0.7099999785423279,-4.050000190734863,0,0.3,0,1,Simulation,6
1,1,Field,1993-02-06 12:00:00,1993,37,,1,0,5.964461803436279,-2.25,-8.130000114440918,0,0.3,0,1,Simulation,6
1,1,Field,1993-02-07 12:00:00,1993,38,,1,0,5.455506324768066,-2.740000009536743,-7.869999885559082,0,0.3,0,1,Simulation,6
1,1,Field,1993-02-08 12:00:00,1993,39,,1,0,5.1779961585998535,-5.059999942779541,-9.779999732971191,0,0.3,0,1,Simulation,6
1,1,Field,1993-02-09 12:00:00,1993,40,,1,0,6.825286388397217,-2,-8.270000457763672,0,0.3,0,1,Simulation,6
1,1,Field,1993-02-10 12:00:00,1993,41,,1,2.7799999713897705,6.3373799324035645,-5.820000171661377,-13.640000343322754,0,0.3,0,1,Simulation,6
1,1,Field,1993-02-11 12:00:00,1993,42,,1,2.049999952316284,3.688141345977783,-8.8100004196167,-12.90999984741211,0,0.3,0,1,Simulation,6
1,1,Field,1993-02-12 12:00:00,1993,43,,1,1.909999966621399,4.491023540496826,-6.849999904632568,-10.5,0,0.3,0,1,Simulation,6
1,1,Field,1993-02-13 12:00:00,1993,44,,1,0,9.713930130004883,-7.920000076293945,-16.690000534057617,0,0.3,0,1,Simulation,6
1,1,Field,1993-02-14 12:00:00,1993,45,,1,0,12.24390983581543,-8.920000076293945,-21.799999237060547,0,0.3,0,1,Simulation,6
1,1,Field,1993-02-15 12:00:00,1993,46,,1,0,11.237504959106445,-14.279999732971191,-24.559999465942383,0,0.3,0,1,Simulation,6
