CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,Rain,Radn,MaxT,MinT,ThermalTime,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,id_trial
1,1,Field,2018-04-21 12:00:00,2018,111,Germinating,1,0,25.509899139404297,15.539999961853027,-1.3799999952316284,1.3451812375523151,0,0,1,0,1,NA,Simulation,73
1,1,Field,2018-04-22 12:00:00,2018,112,Germinating,1,0,25.737394332885742,16.969999313354492,-0.7599999904632568,1.8463732101395731,0,0,1,0,1,NA,Simulation,73
1,1,Field,2018-04-23 12:00:00,2018,113,Germinating,1,0,26.224443435668945,20.68000030517578,0.2199999988079071,3.409599123682082,0,0.04500001519918442,1,0.04500001519918442,1,NA,Simulation,73
1,1,Field,2018-04-24 12:00:00,2018,114,Germinating,1,1.399999976158142,23.664751052856445,18.270000457763672,4.440000057220459,2.830139691090584,0,0.13550002574920655,1,0.13550002574920655,1,NA,Simulation,73
1,1,Field,2018-04-25 12:00:00,2018,115,Germinating,1,0,13.808455467224121,11.319999694824219,5.429999828338623,0.241870800703764,0,0,1,0,1,NA,Simulation,73
1,1,Field,2018-04-26 12:00:00,2018,116,Germinating,1,0,26.38275909423828,17.399999618530273,-0.6499999761581421,1.9969823475062851,0,0,1,0,1,NA,Simulation,73
1,1,Field,2018-04-27 12:00:00,2018,117,Germinating,1,1.0800000429153442,23.5538272857666,13.25,0.7200000286102295,0.6764359387382866,0,0,1,0,1,NA,Simulation,73
1,1,Field,2018-04-28 12:00:00,2018,118,Germinating,1,0,18.954601287841797,10.979999542236328,2.25,0.11437726740837095,0,0,1,0,1,NA,Simulation,73
1,1,Field,2018-04-29 12:00:00,2018,119,Germinating,1,0,26.409652709960938,14.989999771118164,-1.9500000476837158,1.1380655470117926,0,0,1,0,1,NA,Simulation,73
1,1,Field,2018-04-30 12:00:00,2018,120,Germinating,1,0,27.60253143310547,22.540000915527344,-0.2800000011920929,4.116933371271194,0,0.11300004571676255,1,0.11300004571676255,1,NA,Simulation,73
1,1,Field,2018-05-01 12:00:00,2018,121,Germinating,1,0,27.278196334838867,29,4.949999809265137,7.8175268239855775,0,0.6974999904632568,1,0.6974999904632568,1,NA,Simulation,73
1,1,Field,2018-05-02 12:00:00,2018,122,Germinating,1,5.980000019073486,15.388544082641602,28.280000686645508,16.139999389648438,12.210000038146973,0,1,1,1,1,NA,Simulation,73
1,1,Field,2018-05-03 12:00:00,2018,123,Germinating,1,16.559999465942383,7.131219863891602,17.940000534057617,13.510000228881836,5.7250003814697275,0,0.5725000381469727,1,0.5725000381469727,1,NA,Simulation,73
1,1,Field,2018-05-04 12:00:00,2018,124,Germinating,1,0,21.085933685302734,23.110000610351563,11.369999885559082,7.240000247955322,0,0.7240000247955323,1,0.7240000247955323,1,NA,Simulation,73
1,1,Field,2018-05-05 12:00:00,2018,125,Germinating,1,0,24.266265869140625,26.68000030517578,11.020000457763672,8.850000381469727,0,0.8850000381469727,1,0.8850000381469727,1,NA,Simulation,73
1,1,Field,2018-05-06 12:00:00,2018,126,Germinating,1,0.6600000262260437,20.344478607177734,18.729999542236328,8.010000228881836,3.68030184032917,0,0.33699998855590824,1,0.33699998855590824,1,NA,Simulation,73
1,1,Field,2018-05-07 12:00:00,2018,127,Germinating,1,0,26.349708557128906,20.43000030517578,3.049999952316284,3.5751971192955976,0,0.1740000128746033,1,0.1740000128746033,1,NA,Simulation,73
1,1,Field,2018-05-08 12:00:00,2018,128,Germinating,1,0,27.241554260253906,27.25,6.389999866485596,7.358232214289904,0,0.6819999933242799,1,0.6819999933242799,1,NA,Simulation,73
1,1,Field,2018-05-09 12:00:00,2018,129,Germinating,1,5.409999847412109,17.640012741088867,26.3700008392334,11.40999984741211,8.890000343322752,0,0.8890000343322755,1,0.8890000343322755,1,NA,Simulation,73
1,1,Field,2018-05-10 12:00:00,2018,130,Germinating,1,0,14.506826400756836,18.690000534057617,11.34000015258789,5.015000343322754,0,0.5015000343322754,1,0.5015000343322754,1,NA,Simulation,73
1,1,Field,2018-05-11 12:00:00,2018,131,Germinating,1,10.050000190734863,8.426366806030273,7.940000057220459,2.8399999141693115,0,0,0,1,0,1,NA,Simulation,73
1,1,Field,2018-05-12 12:00:00,2018,132,Germinating,1,0,22.01374626159668,14.819999694824219,3.509999990463257,1.3429013753056525,0,0,1,0,1,NA,Simulation,73
1,1,Field,2018-05-13 12:00:00,2018,133,Germinating,1,0,26.3056697845459,21.549999237060547,4.96999979019165,4.4027402421087025,0,0.3259999513626099,1,0.3259999513626099,1,NA,Simulation,73
1,1,Field,2018-05-14 12:00:00,2018,134,Germinating,1,12.359999656677246,19.068910598754883,25.020000457763672,8.550000190734863,6.868562611323595,0,0.6785000324249268,1,0.6785000324249268,1,NA,Simulation,73
1,1,Field,2018-05-15 12:00:00,2018,135,Germinating,1,3.4200000762939453,14.020570755004883,21.790000915527344,11.630000114440918,6.710000514984132,0,0.6710000514984131,1,0.6710000514984131,1,NA,Simulation,73
1,1,Field,2018-05-16 12:00:00,2018,136,Germinating,1,0,27.170421600341797,26.600000381469727,6.880000114440918,7.175639714682102,0,0.6740000247955322,1,0.6740000247955322,1,NA,Simulation,73
1,1,Field,2018-05-17 12:00:00,2018,137,Germinating,1,0,19.101877212524414,19.1299991607666,8.579999923706055,4.025770199632644,0,0.3854999542236328,1,0.3854999542236328,1,NA,Simulation,73
1,1,Field,2018-05-18 12:00:00,2018,138,Germinating,1,4.309999942779541,17.701086044311523,22.809999465942383,8.15999984741211,5.689174076485635,0,0.5484999656677246,1,0.5484999656677246,1,NA,Simulation,73
1,1,Field,2018-05-19 12:00:00,2018,139,Germinating,1,6.050000190734863,14.905529022216797,21.010000228881836,9.699999809265137,5.355000019073486,0,0.5355000019073487,1,0.5355000019073487,1,NA,Simulation,73
