CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,Rain,Radn,MaxT,MinT,ThermalTime,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,id_trial
1,1,Field,1992-04-24 12:00:00,1992,115,Germinating,1,0,19.31007957458496,8.880000114440918,-0.8299999833106995,0,0,0,1,0,1,NA,Simulation,4
1,1,Field,1992-04-25 12:00:00,1992,116,Germinating,1,0,13.682951927185059,6.369999885559082,0.1599999964237213,0,0,0,1,0,1,NA,Simulation,4
1,1,Field,1992-04-26 12:00:00,1992,117,Germinating,1,0,22.20481300354004,10.920000076293945,-0.4000000059604645,0.07262075922880307,0,0,1,0,1,NA,Simulation,4
1,1,Field,1992-04-27 12:00:00,1992,118,Germinating,1,0,27.02674674987793,15.180000305175781,-3.5,1.134006351232529,0,0,1,0,1,NA,Simulation,4
1,1,Field,1992-04-28 12:00:00,1992,119,Germinating,1,0,27.81096839904785,27.079999923706055,3.490000009536743,6.66838590439409,0,0.5284999966621399,1,0.5284999966621399,1,NA,Simulation,4
1,1,Field,1992-04-29 12:00:00,1992,120,Germinating,1,0,27.58929443359375,27.549999237060547,5.78000020980835,7.33984106296897,0,0.6664999723434448,1,0.6664999723434448,1,NA,Simulation,4
1,1,Field,1992-04-30 12:00:00,1992,121,Germinating,1,0,27.762737274169922,32.849998474121094,9.1899995803833,9.944538372004033,0,1,1,1,1,NA,Simulation,4
1,1,Field,1992-05-01 12:00:00,1992,122,Germinating,1,0,25.77678871154785,29.030000686645508,11.760000228881836,10.395000457763672,0,1,1,1,1,NA,Simulation,4
1,1,Field,1992-05-02 12:00:00,1992,123,Germinating,1,0,25.590831756591797,20.93000030517578,5.170000076293945,4.154512651860713,0,0.30500001907348634,1,0.30500001907348634,1,NA,Simulation,4
1,1,Field,1992-05-03 12:00:00,1992,124,Germinating,1,0,27.771255493164063,20.280000686645508,0.6299999952316284,3.2860227780878546,0,0.04550003409385681,1,0.04550003409385681,1,NA,Simulation,4
1,1,Field,1992-05-04 12:00:00,1992,125,Germinating,1,0,26.216754913330078,19.59000015258789,3.4700000286102295,3.2740780645966536,0,0.15300000905990602,1,0.15300000905990602,1,NA,Simulation,4
1,1,Field,1992-05-05 12:00:00,1992,126,Germinating,1,0,27.879047393798828,17.90999984741211,-0.8299999833106995,2.1868809396773576,0,0,1,0,1,NA,Simulation,4
1,1,Field,1992-05-06 12:00:00,1992,127,Germinating,1,0,28.07491111755371,23.579999923706055,3.9100000858306885,5.14667341735214,0,0.3745000004768372,1,0.3745000004768372,1,NA,Simulation,4
1,1,Field,1992-05-07 12:00:00,1992,128,Germinating,1,0,27.794275283813477,27.799999237060547,8.390000343322754,8.181124191337824,0,0.809499979019165,1,0.809499979019165,1,NA,Simulation,4
1,1,Field,1992-05-08 12:00:00,1992,129,Germinating,1,0,26.946319580078125,28.6299991607666,10.789999961853027,9.709999561309814,0,0.9709999561309814,1,0.9709999561309814,1,NA,Simulation,4
1,1,Field,1992-05-09 12:00:00,1992,130,Germinating,1,0,25.537609100341797,29.850000381469727,13.850000381469727,11.850000381469727,0,1,1,1,1,NA,Simulation,4
