CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,Rain,Radn,MaxT,MinT,Yieldkgha,NutrientStress,TempStress,WaterStress,SimulationName,id_trial
1,1,Field,1999-01-01 12:00:00,1999,1,,1,7.699999809265137,3.8548331260681152,-14.6899995803833,-25.950000762939453,0,0.3,0,1,Simulation,26
1,1,Field,1999-01-02 12:00:00,1999,2,,1,0,3.2597196102142334,-14.359999656677246,-20.299999237060547,0,0.3,0,1,Simulation,26
1,1,Field,1999-01-03 12:00:00,1999,3,,1,0,3.4346320629119873,-18.049999237060547,-24.260000228881836,0,0.3,0,1,Simulation,26
1,1,Field,1999-01-04 12:00:00,1999,4,,1,0,5.102243423461914,-19.979999542236328,-30.559999465942383,0,0.3,0,1,Simulation,26
1,1,Field,1999-01-05 12:00:00,1999,5,,1,0,5.037762641906738,-14.569999694824219,-24.770000457763672,0,0.3,0,1,Simulation,26
1,1,Field,1999-01-06 12:00:00,1999,6,,1,0,5.446828365325928,-14.960000038146973,-26.5,0,0.3,0,1,Simulation,26
1,1,Field,1999-01-07 12:00:00,1999,7,,1,0,5.090646266937256,-16.229999542236328,-26.239999771118164,0,0.3,0,1,Simulation,26
1,1,Field,1999-01-08 12:00:00,1999,8,,1,0,5.075228214263916,-16.110000610351563,-25.899999618530273,0,0.3,0,1,Simulation,26
1,1,Field,1999-01-09 12:00:00,1999,9,,1,0,5.917797565460205,-16.579999923706055,-29.530000686645508,0,0.3,0,1,Simulation,26
1,1,Field,1999-01-10 12:00:00,1999,10,,1,0,4.904121398925781,-17.969999313354492,-26.959999084472656,0,0.3,0,1,Simulation,26
1,1,Field,1999-01-11 12:00:00,1999,11,,1,2.4200000762939453,3.5003652572631836,-15.479999542236328,-23.670000076293945,0,0.3,0,1,Simulation,26
1,1,Field,1999-01-12 12:00:00,1999,12,,1,2.190000057220459,2.916583776473999,-20.100000381469727,-26.479999542236328,0,0.3,0,1,Simulation,26
