<<<<<<< HEAD
CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimHarvestDate,Rain,Radn,MaxT,MinT,ThermalTime,AccEmTT,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,id_trial
1,1,Field,2019-04-20 12:00:00,2019,110,Germinating,1,NA,NA,4.139999866485596,20.190265655517578,18.40999984741211,4.46999979019165,2.8897609183073043,0,0,0.143999981880188,1,0.143999981880188,1,NA,Simulation,47
1,1,Field,2019-04-21 12:00:00,2019,111,Germinating,1,NA,NA,0,25.10777473449707,17.93000030517578,6.420000076293945,3.0013485893607137,0,0,0.21750001907348634,1,0.21750001907348634,1,NA,Simulation,47
1,1,Field,2019-04-22 12:00:00,2019,112,Germinating,1,NA,NA,0,28.011138916015625,18.540000915527344,3.799999952316284,2.8792813668847086,0,0,0.1170000433921814,1,0.1170000433921814,1,NA,Simulation,47
1,1,Field,2019-04-23 12:00:00,2019,113,Germinating,1,NA,NA,0,29.60550880432129,20.3799991607666,1.5700000524520874,3.415276164513827,0,0,0.09749996066093446,1,0.09749996066093446,1,NA,Simulation,47
1,1,Field,2019-04-24 12:00:00,2019,114,Germinating,1,NA,NA,0,28.823455810546875,22.309999465942383,5.420000076293945,4.825088832378388,0,0,0.38649997711181644,1,0.38649997711181644,1,NA,Simulation,47
1,1,Field,2019-04-25 12:00:00,2019,115,Germinating,1,NA,NA,0,27.965051651000977,17.399999618530273,2.8299999237060547,2.3253203380584724,0,0,0.011499977111816407,1,0.011499977111816407,1,NA,Simulation,47
1,1,Field,2019-04-26 12:00:00,2019,116,Germinating,1,NA,NA,0,28.08580780029297,13.760000228881836,-0.6399999856948853,0.7867500765435398,0,0,0,1,0,1,NA,Simulation,47
1,1,Field,2019-04-27 12:00:00,2019,117,Germinating,1,NA,NA,0,24.549728393554688,12.710000038146973,1.7400000095367432,0.5414547005668282,0,0,0,1,0,1,NA,Simulation,47
1,1,Field,2019-04-28 12:00:00,2019,118,Germinating,1,NA,NA,13.329999923706055,15.259269714355469,8.770000457763672,0.550000011920929,0,0,0,0,1,0,1,NA,Simulation,47
1,1,Field,2019-04-29 12:00:00,2019,119,Germinating,1,NA,NA,0.7099999785423279,13.50800609588623,6.119999885559082,1.1200000047683716,0,0,0,0,1,0,1,NA,Simulation,47
