CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,Rain,Radn,MaxT,MinT,ThermalTime,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,id_trial
1,1,Field,1998-04-20 12:00:00,1998,110,Germinating,1,0,23.209922790527344,16.719999313354492,1.5,1.92399272146225,0,0,1,0,1,NA,Simulation,23
1,1,Field,1998-04-21 12:00:00,1998,111,Germinating,1,0,24.68553352355957,19.100000381469727,0.4099999964237213,2.7865986544057737,0,0,1,0,1,NA,Simulation,23
1,1,Field,1998-04-22 12:00:00,1998,112,Germinating,1,0,25.627338409423828,23.610000610351563,0.7699999809265137,4.650046245789529,0,0.21900002956390383,1,0.21900002956390383,1,NA,Simulation,23
1,1,Field,1998-04-23 12:00:00,1998,113,Germinating,1,0,25.47829818725586,26.93000030517578,4.480000019073486,6.768257954642176,0,0.5705000162124634,1,0.5705000162124634,1,NA,Simulation,23
1,1,Field,1998-04-24 12:00:00,1998,114,Germinating,1,0,25.107942581176758,26.670000076293945,5.940000057220459,6.958002427119015,0,0.6305000066757203,1,0.6305000066757203,1,NA,Simulation,23
1,1,Field,1998-04-25 12:00:00,1998,115,Germinating,1,0,21.494598388671875,22.59000015258789,8.600000381469727,5.700699800658224,0,0.5595000267028809,1,0.5595000267028809,1,NA,Simulation,23
1,1,Field,1998-04-26 12:00:00,1998,116,Germinating,1,0,23.947494506835938,21.809999465942383,4.630000114440918,4.463334151357412,0,0.32199997901916505,1,0.32199997901916505,1,NA,Simulation,23
1,1,Field,1998-04-27 12:00:00,1998,117,Germinating,1,0,24.97990608215332,20.690000534057617,1.7699999809265137,3.5598982148408886,0,0.12300002574920654,1,0.12300002574920654,1,NA,Simulation,23
1,1,Field,1998-04-28 12:00:00,1998,118,Germinating,1,0,25.105989456176758,21.770000457763672,2.309999942779541,4.05109082363546,0,0.20400002002716067,1,0.20400002002716067,1,NA,Simulation,23
1,1,Field,1998-04-29 12:00:00,1998,119,Germinating,1,0,25.73672103881836,24.100000381469727,2.9600000381469727,5.222003305107355,0,0.353000020980835,1,0.353000020980835,1,NA,Simulation,23
1,1,Field,1998-04-30 12:00:00,1998,120,Germinating,1,0,25.47589874267578,25.790000915527344,5.110000133514404,6.3563816893845795,0,0.5450000524520874,1,0.5450000524520874,1,NA,Simulation,23
1,1,Field,1998-05-01 12:00:00,1998,121,Germinating,1,0,17.736488342285156,19.979999542236328,8.859999656677246,4.510816687285901,0,0.44199995994567876,1,0.44199995994567876,1,NA,Simulation,23
1,1,Field,1998-05-02 12:00:00,1998,122,Germinating,1,0,22.30113983154297,21.3799991607666,6.25,4.542763680517674,0,0.3814999580383301,1,0.3814999580383301,1,NA,Simulation,23
1,1,Field,1998-05-03 12:00:00,1998,123,Germinating,1,0,25.50094985961914,23.190000534057617,3.549999952316284,4.908018984980882,0,0.3370000243186951,1,0.3370000243186951,1,NA,Simulation,23
1,1,Field,1998-05-04 12:00:00,1998,124,Germinating,1,0,20.73940658569336,21.709999084472656,8.289999961853027,5.193152798020838,0,0.4999999523162842,1,0.4999999523162842,1,NA,Simulation,23
1,1,Field,1998-05-05 12:00:00,1998,125,Germinating,1,0,25.87570571899414,23.719999313354492,3.5299999713897705,5.145854370109737,0,0.36249996423721315,1,0.36249996423721315,1,NA,Simulation,23
1,1,Field,1998-05-06 12:00:00,1998,126,Germinating,1,3.380000114440918,17.814836502075195,23.06999969482422,5.619999885559082,5.204976404160261,0,0.43449997901916504,1,0.43449997901916504,1,NA,Simulation,23
1,1,Field,1998-05-07 12:00:00,1998,127,Germinating,1,13.779999732971191,12.267297744750977,13.630000114440918,3.4200000762939453,0.9193484787642956,0,0,1,0,1,NA,Simulation,23
1,1,Field,1998-05-08 12:00:00,1998,128,Germinating,1,17.239999771118164,6.3107171058654785,12.789999961853027,7.829999923706055,0.9270239773273468,0,0.030999994277954104,1,0.030999994277954104,1,NA,Simulation,23
1,1,Field,1998-05-09 12:00:00,1998,129,Germinating,1,2.2799999713897705,13.51827335357666,20.709999084472656,8.84000015258789,4.857719724035263,0,0.47749996185302734,1,0.47749996185302734,1,NA,Simulation,23
1,1,Field,1998-05-10 12:00:00,1998,130,Germinating,1,12.479999542236328,14.687895774841309,22.8700008392334,9.729999542236328,6.300000190734864,0,0.6300000190734864,1,0.6300000190734864,1,NA,Simulation,23
1,1,Field,1998-05-11 12:00:00,1998,131,Germinating,1,23.8799991607666,9.509805679321289,19.780000686645508,12.09000015258789,5.935000419616698,0,0.5935000419616699,1,0.5935000419616699,1,NA,Simulation,23
1,1,Field,1998-05-12 12:00:00,1998,132,Germinating,1,22.200000762939453,10.661178588867188,17.559999465942383,9.140000343322754,3.417965584123135,0,0.33499999046325685,1,0.33499999046325685,1,NA,Simulation,23
1,1,Field,1998-05-13 12:00:00,1998,133,Germinating,1,0,21.125375747680664,22.170000076293945,8.270000457763672,5.409771409249306,0,0.5220000267028809,1,0.5220000267028809,1,NA,Simulation,23
1,1,Field,1998-05-14 12:00:00,1998,134,Germinating,1,6.849999904632568,16.0074520111084,28.110000610351563,13.010000228881836,10.560000419616701,0,1,1,1,1,NA,Simulation,23
1,1,Field,1998-05-15 12:00:00,1998,135,Germinating,1,27.34000015258789,12.443113327026367,25.139999389648438,14.470000267028809,9.804999828338621,0,0.9804999828338623,1,0.9804999828338623,1,NA,Simulation,23
1,1,Field,1998-05-16 12:00:00,1998,136,Germinating,1,0,17.975549697875977,24.530000686645508,13.050000190734863,8.790000438690186,0,0.8790000438690186,1,0.8790000438690186,1,NA,Simulation,23
1,1,Field,1998-05-17 12:00:00,1998,137,Germinating,1,0,23.992504119873047,28.479999542236328,11.039999961853027,9.759999752044676,0,0.9759999752044678,1,0.9759999752044678,1,NA,Simulation,23
1,1,Field,1998-05-18 12:00:00,1998,138,Germinating,1,0,18.578746795654297,26.860000610351563,14.859999656677246,10.860000133514404,0,1,1,1,1,NA,Simulation,23
1,1,Field,1998-05-19 12:00:00,1998,139,Germinating,1,0,18.940248489379883,23.389999389648438,11.640000343322754,7.514999866485596,0,0.7514999866485597,1,0.7514999866485597,1,NA,Simulation,23
1,1,Field,1998-05-20 12:00:00,1998,140,Germinating,1.999,0,24.337642669677734,25.479999542236328,8.75,7.172019961333275,0,0.7114999771118165,1,0.7114999771118165,1,NA,Simulation,23
1,1,Field,1998-05-21 12:00:00,1998,141,Emerging,2.1577499945958456,0,20.257953643798828,25.8799991607666,13.050000190734863,9.46499967575073,0,0.9464999675750733,1,0.9464999675750733,1,NA,Simulation,23
1,1,Field,1998-05-22 12:00:00,1998,142,Emerging,2.2609166622161867,0,21.887022018432617,22.940000534057617,9.4399995803833,6.190000057220459,0,0.6190000057220459,1,0.6190000057220459,1,NA,Simulation,23
1,1,Field,1998-05-23 12:00:00,1998,143,Emerging,2.362666654586792,2.869999885559082,13.926841735839844,21.3799991607666,10.829999923706055,6.104999542236327,0,0.6104999542236329,1,0.6104999542236329,1,NA,Simulation,23
1,1,Field,1998-05-24 12:00:00,1998,144,Emerging,2.485166652997335,0,18.618532180786133,22.56999969482422,12.130000114440918,7.349999904632568,0,0.7349999904632569,1,0.7349999904632569,1,NA,Simulation,23
1,1,Field,1998-05-25 12:00:00,1998,145,Emerging,2.620931067635417,0,26.67595863342285,27.31999969482422,8.920000076293945,8.14586487828493,0,0.8119999885559083,1,0.8119999885559083,1,NA,Simulation,23
1,1,Field,1998-05-26 12:00:00,1998,146,Emerging,2.7660977428851523,0,24.730207443237305,26.610000610351563,10.8100004196167,8.710000514984133,0,0.8710000514984131,1,0.8710000514984131,1,NA,Simulation,23
1,1,Field,1998-05-27 12:00:00,1998,147,Emerging,2.9316810832120974,0.6600000262260437,25.089828491210938,28.030000686645508,11.84000015258789,9.9350004196167,0,0.99350004196167,1,0.99350004196167,1,NA,Simulation,23
