CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,Rain,Radn,MaxT,MinT,ThermalTime,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,id_trial
1,1,Field,2018-04-16 12:00:00,2018,106,Germinating,1,0,21.39789390563965,7.909999847412109,-2.890000104904175,0,0,0,1,0,1,NA,Simulation,97
1,1,Field,2018-04-17 12:00:00,2018,107,Germinating,1,0,25.775775909423828,14.130000114440918,-3.869999885559082,0.7696875429153445,0,0,1,0,1,NA,Simulation,97
1,1,Field,2018-04-18 12:00:00,2018,108,Germinating,1,0,20.480213165283203,8.140000343322754,-2.069999933242798,0,0,0,1,0,1,NA,Simulation,97
1,1,Field,2018-04-19 12:00:00,2018,109,Germinating,1,0,24.549575805664063,13.65999984741211,-1.4299999475479126,0.7193858891539275,0,0,1,0,1,NA,Simulation,97
1,1,Field,2018-04-20 12:00:00,2018,110,Germinating,1,0,25.684436798095703,16.079999923706055,-1.4800000190734863,1.5199812238663437,0,0,1,0,1,NA,Simulation,97
1,1,Field,2018-04-21 12:00:00,2018,111,Germinating,1,0,24.055707931518555,16.920000076293945,2.2100000381469727,2.0721115345478056,0,0,1,0,1,NA,Simulation,97
1,1,Field,2018-04-22 12:00:00,2018,112,Germinating,1,0,22.359588623046875,20.209999084472656,7.099999904632568,4.154598004594446,0,0.36549994945526126,1,0.36549994945526126,1,NA,Simulation,97
1,1,Field,2018-04-23 12:00:00,2018,113,Germinating,1,0,22.211244583129883,22.1200008392334,8.710000038146973,5.50332829016447,0,0.5415000438690186,1,0.5415000438690186,1,NA,Simulation,97
1,1,Field,2018-04-24 12:00:00,2018,114,Germinating,1,0,24.719539642333984,23.770000457763672,6.690000057220459,5.7592407361924645,0,0.5230000257492066,1,0.5230000257492066,1,NA,Simulation,97
1,1,Field,2018-04-25 12:00:00,2018,115,Germinating,1,0,15.940457344055176,15.65999984741211,7.559999942779541,2.1617655458301304,0,0.16099998950958253,1,0.16099998950958253,1,NA,Simulation,97
1,1,Field,2018-04-26 12:00:00,2018,116,Germinating,1,0,25.84098243713379,21.270000457763672,2.8499999046325684,3.9152283171564344,0,0.20600001811981203,1,0.20600001811981203,1,NA,Simulation,97
1,1,Field,2018-04-27 12:00:00,2018,117,Germinating,1,0,25.95621109008789,23.600000381469727,4.260000228881836,5.215222087502479,0,0.39300003051757815,1,0.39300003051757815,1,NA,Simulation,97
1,1,Field,2018-04-28 12:00:00,2018,118,Germinating,1,0,21.942848205566406,16.899999618530273,3.859999895095825,2.219675835359096,0,0.037999975681304934,1,0.037999975681304934,1,NA,Simulation,97
1,1,Field,2018-04-29 12:00:00,2018,119,Germinating,1,0,24.726482391357422,19.860000610351563,3.4200000762939453,3.378886254787445,0,0.1640000343322754,1,0.1640000343322754,1,NA,Simulation,97
