CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,Rain,Radn,MaxT,MinT,ThermalTime,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,id_trial
1,1,Field,2018-04-18 12:00:00,2018,108,Germinating,1,12.5,15.574955940246582,1.149999976158142,-6.070000171661377,0,0,0,1,0,1,NA,Simulation,70
1,1,Field,2018-04-19 12:00:00,2018,109,Germinating,1,0,28.21849250793457,6.050000190734863,-6.889999866485596,0,0,0,1,0,1,NA,Simulation,70
1,1,Field,2018-04-20 12:00:00,2018,110,Germinating,1,0,29.6328182220459,9.220000267028809,-6.260000228881836,0,0,0,1,0,1,NA,Simulation,70
1,1,Field,2018-04-21 12:00:00,2018,111,Germinating,1,0,29.853004455566406,13.029999732971191,-3.4200000762939453,0.5113668110966685,0,0,1,0,1,NA,Simulation,70
1,1,Field,2018-04-22 12:00:00,2018,112,Germinating,1,0,28.88603973388672,16.920000076293945,1.600000023841858,2.014558033198118,0,0,1,0,1,NA,Simulation,70
1,1,Field,2018-04-23 12:00:00,2018,113,Germinating,1,0,29.795581817626953,19.540000915527344,1.4700000286102295,3.0650958740830423,0,0.050500047206878666,1,0.050500047206878666,1,NA,Simulation,70
1,1,Field,2018-04-24 12:00:00,2018,114,Germinating,1,0,28.984699249267578,20.110000610351563,3.430000066757202,3.4857565391436216,0,0.17700003385543825,1,0.17700003385543825,1,NA,Simulation,70
1,1,Field,2018-04-25 12:00:00,2018,115,Germinating,1,0,27.75092315673828,16.079999923706055,1.75,1.687964469051361,0,0,1,0,1,NA,Simulation,70
1,1,Field,2018-04-26 12:00:00,2018,116,Germinating,1,0,29.28194236755371,19.15999984741211,1.8700000047683716,2.9486884385526184,0,0.05149999260902405,1,0.05149999260902405,1,NA,Simulation,70
1,1,Field,2018-04-27 12:00:00,2018,117,Germinating,1,0,29.369157791137695,19.329999923706055,1.9600000381469727,3.026140472650528,0,0.06449999809265138,1,0.06449999809265138,1,NA,Simulation,70
1,1,Field,2018-04-28 12:00:00,2018,118,Germinating,1,0,27.59358024597168,15.029999732971191,0.7200000286102295,1.266895225159824,0,0,1,0,1,NA,Simulation,70
1,1,Field,2018-04-29 12:00:00,2018,119,Germinating,1,0,30.646970748901367,21.059999465942383,0.3400000035762787,3.5750677836969498,0,0.06999997347593308,1,0.06999997347593308,1,NA,Simulation,70
