Site,Longitude,Latitude,Planting,Genetics
IAH2_2019,-94.72067796,42.06583499,4/26/2019,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,84.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,82
IAH3_2015,-92.24291804,41.97585629,4/30/2020,100.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,91.25
IAH3_2015,-92.24291804,41.97585629,4/30/2020,91.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,100
IAH3_2015,-92.24291804,41.97585629,4/30/2020,100
IAH3_2015,-92.24291804,41.97585629,4/30/2020,82
IAH3_2015,-92.24291804,41.97585629,4/30/2020,91.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,100
IAH3_2015,-92.24291804,41.97585629,4/30/2020,90.25
IAH3_2015,-92.24291804,41.97585629,4/30/2020,77.5
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,78.5
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,91.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,82
IAH3_2015,-92.24291804,41.97585629,4/30/2020,93.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,93.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,93.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,84.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,82
IAH3_2015,-92.24291804,41.97585629,4/30/2020,90.25
IAH3_2015,-92.24291804,41.97585629,4/30/2020,91.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,77.5
IAH3_2015,-92.24291804,41.97585629,4/30/2020,84
IAH3_2015,-92.24291804,41.97585629,4/30/2020,91.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,84
IAH3_2015,-92.24291804,41.97585629,4/30/2020,71
IAH3_2015,-92.24291804,41.97585629,4/30/2020,91.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,91.25
IAH3_2015,-92.24291804,41.97585629,4/30/2020,104
IAH3_2015,-92.24291804,41.97585629,4/30/2020,91.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,90.25
IAH3_2015,-92.24291804,41.97585629,4/30/2020,82
IAH3_2015,-92.24291804,41.97585629,4/30/2020,100.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,91.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,96.5
IAH3_2015,-92.24291804,41.97585629,4/30/2020,82
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,82
IAH3_2015,-92.24291804,41.97585629,4/30/2020,82
IAH3_2015,-92.24291804,41.97585629,4/30/2020,93.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,70.5
IAH3_2015,-92.24291804,41.97585629,4/30/2020,70.5
IAH3_2015,-92.24291804,41.97585629,4/30/2020,91.75
IAH3_2015,-92.24291804,41.97585629,4/30/2020,71
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,82
IAH3_2015,-92.24291804,41.97585629,4/30/2020,80
IAH3_2015,-92.24291804,41.97585629,4/30/2020,82
IAH3_2015,-92.24291804,41.97585629,4/30/2020,104
IAH3_2015,-92.24291804,41.97585629,4/30/2020,82
IAH3_2017,-92.24318881,41.9758706,4/25/2017,93.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,82
IAH3_2017,-92.24318881,41.9758706,4/25/2017,82
IAH3_2017,-92.24318881,41.9758706,4/25/2017,93.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,69
IAH3_2017,-92.24318881,41.9758706,4/25/2017,82
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,71
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,116.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,82
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,93.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,93.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,82
IAH3_2017,-92.24318881,41.9758706,4/25/2017,72.5
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,82
IAH3_2017,-92.24318881,41.9758706,4/25/2017,100
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,84
IAH3_2017,-92.24318881,41.9758706,4/25/2017,89
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,77.5
IAH3_2017,-92.24318881,41.9758706,4/25/2017,84.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,70.5
IAH3_2017,-92.24318881,41.9758706,4/25/2017,116.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,93.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,82
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,93.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,78.5
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,82
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,100
IAH3_2017,-92.24318881,41.9758706,4/25/2017,100.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,104
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,71
IAH3_2017,-92.24318881,41.9758706,4/25/2017,84
IAH3_2017,-92.24318881,41.9758706,4/25/2017,78.5
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80.5
IAH3_2017,-92.24318881,41.9758706,4/25/2017,82
IAH3_2017,-92.24318881,41.9758706,4/25/2017,88
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,72.5
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.25
IAH3_2017,-92.24318881,41.9758706,4/25/2017,90.25
IAH3_2017,-92.24318881,41.9758706,4/25/2017,100.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,100
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,89
IAH3_2017,-92.24318881,41.9758706,4/25/2017,82
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.25
IAH3_2017,-92.24318881,41.9758706,4/25/2017,96.5
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,82
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80.5
IAH3_2017,-92.24318881,41.9758706,4/25/2017,88
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,69
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,90.25
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,77.5
IAH3_2017,-92.24318881,41.9758706,4/25/2017,70.5
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,82
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,91.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,96.5
IAH3_2017,-92.24318881,41.9758706,4/25/2017,104
IAH3_2017,-92.24318881,41.9758706,4/25/2017,84.75
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2017,-92.24318881,41.9758706,4/25/2017,100
IAH3_2017,-92.24318881,41.9758706,4/25/2017,80
IAH3_2019,-92.24310603,41.97593131,5/6/2019,78.5
IAH3_2019,-92.24310603,41.97593131,5/6/2019,80
IAH3_2019,-92.24310603,41.97593131,5/6/2019,71
IAH3_2019,-92.24310603,41.97593131,5/6/2019,82
IAH3_2019,-92.24310603,41.97593131,5/6/2019,104
IAH3_2019,-92.24310603,41.97593131,5/6/2019,91.25
IAH3_2019,-92.24310603,41.97593131,5/6/2019,116.75
IAH3_2019,-92.24310603,41.97593131,5/6/2019,84
IAH3_2019,-92.24310603,41.97593131,5/6/2019,80
IAH3_2019,-92.24310603,41.97593131,5/6/2019,80
IAH3_2019,-92.24310603,41.97593131,5/6/2019,91.25
IAH3_2019,-92.24310603,41.97593131,5/6/2019,80
IAH3_2019,-92.24310603,41.97593131,5/6/2019,100.75
IAH3_2019,-92.24310603,41.97593131,5/6/2019,82
IAH3_2019,-92.24310603,41.97593131,5/6/2019,82
IAH3_2019,-92.24310603,41.97593131,5/6/2019,80
IAH3_2019,-92.24310603,41.97593131,5/6/2019,82
IAH3_2019,-92.24310603,41.97593131,5/6/2019,70.5
IAH3_2019,-92.24310603,41.97593131,5/6/2019,82
IAH3_2019,-92.24310603,41.97593131,5/6/2019,116.75
IAH3_2019,-92.24310603,41.97593131,5/6/2019,88
IAH3_2019,-92.24310603,41.97593131,5/6/2019,84
IAH3_2019,-92.24310603,41.97593131,5/6/2019,80
IAH3_2019,-92.24310603,41.97593131,5/6/2019,82
IAH3_2019,-92.24310603,41.97593131,5/6/2019,96.5
IAH3_2019,-92.24310603,41.97593131,5/6/2019,104
IAH3_2019,-92.24310603,41.97593131,5/6/2019,88
IAH3_2019,-92.24310603,41.97593131,5/6/2019,82
IAH3_2019,-92.24310603,41.97593131,5/6/2019,72.5
IAH3_2019,-92.24310603,41.97593131,5/6/2019,82
IAH3_2019,-92.24310603,41.97593131,5/6/2019,80
IAH3_2019,-92.24310603,41.97593131,5/6/2019,80
IAH3_2019,-92.24310603,41.97593131,5/6/2019,72.5
IAH3_2019,-92.24310603,41.97593131,5/6/2019,80
IAH3_2019,-92.24310603,41.97593131,5/6/2019,96.5
IAH3_2019,-92.24310603,41.97593131,5/6/2019,70.5
IAH3_2019,-92.24310603,41.97593131,5/6/2019,80
IAH3_2019,-92.24310603,41.97593131,5/6/2019,80.5
IAH3_2019,-92.24310603,41.97593131,5/6/2019,80
IAH3_2019,-92.24310603,41.97593131,5/6/2019,100.75
IAH3_2019,-92.24310603,41.97593131,5/6/2019,78.5
IAH3_2019,-92.24310603,41.97593131,5/6/2019,80
IAH3_2019,-92.24310603,41.97593131,5/6/2019,80
IAH3_2019,-92.24310603,41.97593131,5/6/2019,80.5
IAH3_2019,-92.24310603,41.97593131,5/6/2019,71
IAH3_2019,-92.24310603,41.97593131,5/6/2019,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,84
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,93.75
IAH4_2015,-91.49362406,41.19970961,5/1/2020,82
IAH4_2015,-91.49362406,41.19970961,5/1/2020,93.75
IAH4_2015,-91.49362406,41.19970961,5/1/2020,84.75
IAH4_2015,-91.49362406,41.19970961,5/1/2020,104
IAH4_2015,-91.49362406,41.19970961,5/1/2020,78.5
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,91.75
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,71
IAH4_2015,-91.49362406,41.19970961,5/1/2020,100.75
IAH4_2015,-91.49362406,41.19970961,5/1/2020,91.25
IAH4_2015,-91.49362406,41.19970961,5/1/2020,91.25
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,91.75
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,93.75
IAH4_2015,-91.49362406,41.19970961,5/1/2020,100
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,77.5
IAH4_2015,-91.49362406,41.19970961,5/1/2020,82
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,93.75
IAH4_2015,-91.49362406,41.19970961,5/1/2020,82
IAH4_2015,-91.49362406,41.19970961,5/1/2020,71
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,100
IAH4_2015,-91.49362406,41.19970961,5/1/2020,91.75
IAH4_2015,-91.49362406,41.19970961,5/1/2020,82
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,82
IAH4_2015,-91.49362406,41.19970961,5/1/2020,82
IAH4_2015,-91.49362406,41.19970961,5/1/2020,91.75
IAH4_2015,-91.49362406,41.19970961,5/1/2020,91.75
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,84.75
IAH4_2015,-91.49362406,41.19970961,5/1/2020,100.75
IAH4_2015,-91.49362406,41.19970961,5/1/2020,70.5
IAH4_2015,-91.49362406,41.19970961,5/1/2020,82
IAH4_2015,-91.49362406,41.19970961,5/1/2020,90.25
IAH4_2015,-91.49362406,41.19970961,5/1/2020,100
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,82
IAH4_2015,-91.49362406,41.19970961,5/1/2020,84
IAH4_2015,-91.49362406,41.19970961,5/1/2020,90.25
IAH4_2015,-91.49362406,41.19970961,5/1/2020,96.5
IAH4_2015,-91.49362406,41.19970961,5/1/2020,70.5
IAH4_2015,-91.49362406,41.19970961,5/1/2020,91.75
IAH4_2015,-91.49362406,41.19970961,5/1/2020,77.5
IAH4_2015,-91.49362406,41.19970961,5/1/2020,91.75
IAH4_2015,-91.49362406,41.19970961,5/1/2020,90.25
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,82
IAH4_2015,-91.49362406,41.19970961,5/1/2020,91.75
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,80
IAH4_2015,-91.49362406,41.19970961,5/1/2020,104
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,84.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,104
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80.5
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,72.5
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,84
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,89
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,82
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,93.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,82
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,89
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,84.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,100
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,104
IAH4_2017,-93.69030947,41.99455432,5/7/2017,72.5
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,70.5
IAH4_2017,-93.69030947,41.99455432,5/7/2017,71
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,82
IAH4_2017,-93.69030947,41.99455432,5/7/2017,90.25
IAH4_2017,-93.69030947,41.99455432,5/7/2017,84
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,78.5
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,88
IAH4_2017,-93.69030947,41.99455432,5/7/2017,116.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,100.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,77.5
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80.5
IAH4_2017,-93.69030947,41.99455432,5/7/2017,104
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,84
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,69
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,82
IAH4_2017,-93.69030947,41.99455432,5/7/2017,82
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.25
IAH4_2017,-93.69030947,41.99455432,5/7/2017,96.5
IAH4_2017,-93.69030947,41.99455432,5/7/2017,100
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80.5
IAH4_2017,-93.69030947,41.99455432,5/7/2017,72.5
IAH4_2017,-93.69030947,41.99455432,5/7/2017,89
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,84.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,100.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,96.5
IAH4_2017,-93.69030947,41.99455432,5/7/2017,116.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,100
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,71
IAH4_2017,-93.69030947,41.99455432,5/7/2017,82
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,77.5
IAH4_2017,-93.69030947,41.99455432,5/7/2017,88
IAH4_2017,-93.69030947,41.99455432,5/7/2017,82
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,89
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,82
IAH4_2017,-93.69030947,41.99455432,5/7/2017,93.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,82
IAH4_2017,-93.69030947,41.99455432,5/7/2017,82
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80.5
IAH4_2017,-93.69030947,41.99455432,5/7/2017,70.5
IAH4_2017,-93.69030947,41.99455432,5/7/2017,84
IAH4_2017,-93.69030947,41.99455432,5/7/2017,104
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.25
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,90.25
IAH4_2017,-93.69030947,41.99455432,5/7/2017,91.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,84.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,78.5
IAH4_2017,-93.69030947,41.99455432,5/7/2017,100
IAH4_2017,-93.69030947,41.99455432,5/7/2017,72.5
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,82
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,93.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,93.75
IAH4_2017,-93.69030947,41.99455432,5/7/2017,69
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2017,-93.69030947,41.99455432,5/7/2017,82
IAH4_2017,-93.69030947,41.99455432,5/7/2017,80
IAH4_2019,-93.79333213,42.03193798,6/3/2019,96.5
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80.5
IAH4_2019,-93.79333213,42.03193798,6/3/2019,78.5
IAH4_2019,-93.79333213,42.03193798,6/3/2019,70.5
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80
IAH4_2019,-93.79333213,42.03193798,6/3/2019,116.75
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80
IAH4_2019,-93.79333213,42.03193798,6/3/2019,116.75
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80
IAH4_2019,-93.79333213,42.03193798,6/3/2019,71
IAH4_2019,-93.79333213,42.03193798,6/3/2019,91.25
IAH4_2019,-93.79333213,42.03193798,6/3/2019,72.5
IAH4_2019,-93.79333213,42.03193798,6/3/2019,71
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80
IAH4_2019,-93.79333213,42.03193798,6/3/2019,96.5
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80
IAH4_2019,-93.79333213,42.03193798,6/3/2019,84
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80
IAH4_2019,-93.79333213,42.03193798,6/3/2019,72.5
IAH4_2019,-93.79333213,42.03193798,6/3/2019,82
IAH4_2019,-93.79333213,42.03193798,6/3/2019,84
IAH4_2019,-93.79333213,42.03193798,6/3/2019,71
IAH4_2019,-93.79333213,42.03193798,6/3/2019,78.5
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80.5
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80
IAH4_2019,-93.79333213,42.03193798,6/3/2019,70.5
IAH4_2019,-93.79333213,42.03193798,6/3/2019,91.25
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80
IAH4_2019,-93.79333213,42.03193798,6/3/2019,100.75
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80
IAH4_2019,-93.79333213,42.03193798,6/3/2019,78.5
IAH4_2019,-93.79333213,42.03193798,6/3/2019,80
