CheckpointID,SimulationID,Zone,Date,Year,Month,Day,StageName,Stage,Rain,Radn,MaxT,MinT,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,SimulationName,id_trial
1,1,Field,2001-01-01 12:00:00,2001,1,1,,1,0,5.902032852172852,-13.239999771118164,-31.15999984741211,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-02 12:00:00,2001,1,2,,1,0,6.113375663757324,-3.8299999237060547,-25.770000457763672,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-03 12:00:00,2001,1,3,,1,0,5.441304683685303,0.27000001072883606,-13.619999885559082,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-04 12:00:00,2001,1,4,,1,0,5.205085277557373,4.650000095367432,-8.09000015258789,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-05 12:00:00,2001,1,5,,1,0,4.300090312957764,2.0999999046325684,-7.050000190734863,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-06 12:00:00,2001,1,6,,1,0,4.756001949310303,2.309999942779541,-8.09000015258789,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-07 12:00:00,2001,1,7,,1,0,3.5179760456085205,-3.7200000286102295,-10.539999961853027,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-08 12:00:00,2001,1,8,,1,0,4.10307502746582,-5.550000190734863,-13.619999885559082,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-09 12:00:00,2001,1,9,,1,0,5.63279914855957,-1.0199999809265137,-14.100000381469727,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-10 12:00:00,2001,1,10,,1,0,5.026484966278076,-2.190000057220459,-12.65999984741211,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-11 12:00:00,2001,1,11,,1,0,4.473239898681641,-3.740000009536743,-12.380000114440918,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-12 12:00:00,2001,1,12,,1,0,3.7706351280212402,-2.990000009536743,-9.920000076293945,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-13 12:00:00,2001,1,13,,1,0,3.69274640083313,-1.149999976158142,-7.840000152587891,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-14 12:00:00,2001,1,14,,1,0,2.9158668518066406,-2.8299999237060547,-7.880000114440918,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-15 12:00:00,2001,1,15,,1,0,2.676625967025757,-7.199999809265137,-11.6899995803833,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-16 12:00:00,2001,1,16,,1,0,3.7167892456054688,-8.779999732971191,-15.09000015258789,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-17 12:00:00,2001,1,17,,1,0,7.030037879943848,-1.9199999570846558,-19.920000076293945,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-18 12:00:00,2001,1,18,,1,0,5.368287086486816,-6.96999979019165,-16.649999618530273,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-19 12:00:00,2001,1,19,,1,0,6.527254104614258,-12.59000015258789,-25.600000381469727,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-20 12:00:00,2001,1,20,,1,0,6.8436055183410645,-9.289999961853027,-23.299999237060547,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-21 12:00:00,2001,1,21,,1,0,6.488890171051025,-4.659999847412109,-16.889999389648438,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-22 12:00:00,2001,1,22,,1,0,6.960509300231934,1.0499999523162842,-12.829999923706055,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-23 12:00:00,2001,1,23,,1,0,5.113920211791992,-2.859999895095825,-11.029999732971191,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-24 12:00:00,2001,1,24,,1,0,6.644453048706055,-7.869999885559082,-19.440000534057617,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-25 12:00:00,2001,1,25,,1,0,8.062749862670898,-1.6699999570846558,-20.280000686645508,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-26 12:00:00,2001,1,26,,1,0,6.633839130401611,-4.880000114440918,-15.8100004196167,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-27 12:00:00,2001,1,27,,1,0,6.89036226272583,-2.5299999713897705,-13.90999984741211,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-28 12:00:00,2001,1,28,,1,0,7.1971755027771,-4.239999771118164,-16.149999618530273,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-29 12:00:00,2001,1,29,,1,0,6.587147235870361,-3.9800000190734863,-13.979999542236328,0,0,1,0,1,Simulation,30
1,1,Field,2001-01-30 12:00:00,2001,1,30,,1,0,4.276376724243164,-3.380000114440918,-9.170000076293945,0,0,1,0,1,Simulation,30
