CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,Rain,Radn,MaxT,MinT,Yieldkgha,NutrientStress,TempStress,WaterStress,SimulationName,id_trial
1,1,Field,1994-01-01 12:00:00,1994,1,,1,1.0499999523162842,6.407477855682373,-6.289999961853027,-18.530000686645508,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-02 12:00:00,1994,2,,1,2.130000114440918,3.505526065826416,-11.729999542236328,-18.920000076293945,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-03 12:00:00,1994,3,,1,0,6.9829301834106445,-8.800000190734863,-23.40999984741211,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-04 12:00:00,1994,4,,1,0.8600000143051147,5.208369731903076,-11.029999732971191,-19.149999618530273,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-05 12:00:00,1994,5,,1,5.03000020980835,3.528400182723999,-14.489999771118164,-21.459999084472656,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-06 12:00:00,1994,6,,1,1.309999942779541,4.845785617828369,-17.010000228881836,-24.1299991607666,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-07 12:00:00,1994,7,,1,0,4.619697570800781,-22.15999984741211,-28.780000686645508,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-08 12:00:00,1994,8,,1,0.3799999952316284,6.553417682647705,-17.219999313354492,-28.15999984741211,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-09 12:00:00,1994,9,,1,0,7.855844974517822,-9,-29.040000915527344,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-10 12:00:00,1994,10,,1,0,6.773517608642578,-6.559999942779541,-17.959999084472656,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-11 12:00:00,1994,11,,1,0,6.975990295410156,-10.369999885559082,-22.139999389648438,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-12 12:00:00,1994,12,,1,0,5.222365379333496,-10.15999984741211,-17.479999542236328,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-13 12:00:00,1994,13,,1,1.649999976158142,4.63685941696167,-16.450000762939453,-22.639999389648438,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-14 12:00:00,1994,14,,1,0,5.636840343475342,-21.270000457763672,-29.010000228881836,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-15 12:00:00,1994,15,,1,0,7.806365013122559,-20.399999618530273,-34.029998779296875,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-16 12:00:00,1994,16,,1,3.430000066757202,5.757200241088867,-16.309999465942383,-28.90999984741211,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-17 12:00:00,1994,17,,1,0,3.7370529174804688,-25.520000457763672,-30.06999969482422,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-18 12:00:00,1994,18,,1,0,6.855154514312744,-25.010000228881836,-34.540000915527344,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-19 12:00:00,1994,19,,1,0.3799999952316284,8.126394271850586,-19.270000457763672,-32.40999984741211,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-20 12:00:00,1994,20,,1,0,8.884663581848145,-12.859999656677246,-30.649999618530273,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-21 12:00:00,1994,21,,1,0,8.746724128723145,-3.759999990463257,-19.549999237060547,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-22 12:00:00,1994,22,,1,0,7.944567680358887,-3.5,-15.0600004196167,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-23 12:00:00,1994,23,,1,0,8.393115043640137,1.2799999713897705,-11.649999618530273,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-24 12:00:00,1994,24,,1,0,4.983410835266113,-5.869999885559082,-11.609999656677246,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-25 12:00:00,1994,25,,1,1.0199999809265137,2.8689377307891846,-8.9399995803833,-11.989999771118164,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-26 12:00:00,1994,26,,1,0,1.9575974941253662,-9.59000015258789,-11.449999809265137,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-27 12:00:00,1994,27,,1,6.309999942779541,1.7778539657592773,-9.489999771118164,-11.819999694824219,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-28 12:00:00,1994,28,,1,1.100000023841858,4.720129489898682,-7.070000171661377,-12.069999694824219,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-29 12:00:00,1994,29,,1,0,9.207063674926758,-13.800000190734863,-26.049999237060547,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-30 12:00:00,1994,30,,1,0,8.669658660888672,-20.719999313354492,-31.149999618530273,0,0.3,0,1,Simulation,9
1,1,Field,1994-01-31 12:00:00,1994,31,,1,0,9.909370422363281,-16.299999237060547,-29.969999313354492,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-01 12:00:00,1994,32,,1,0,10.097238540649414,-10.300000190734863,-24.489999771118164,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-02 12:00:00,1994,33,,1,0,8.309762001037598,-12.029999732971191,-21.149999618530273,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-03 12:00:00,1994,34,,1,0,7.638944625854492,-15.460000038146973,-23.329999923706055,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-04 12:00:00,1994,35,,1,0,9.980220794677734,-11.449999809265137,-23.610000610351563,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-05 12:00:00,1994,36,,1,0,9.52829647064209,-9.3100004196167,-20.200000762939453,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-06 12:00:00,1994,37,,1,0,8.5261869430542,-14.149999618530273,-23.010000228881836,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-07 12:00:00,1994,38,,1,3.2200000286102295,3.3708245754241943,-23.959999084472656,-27.920000076293945,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-08 12:00:00,1994,39,,1,4.570000171661377,5.269927978515625,-22.350000381469727,-28.489999771118164,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-09 12:00:00,1994,40,,1,0,12.428218841552734,-19.59000015258789,-38.65999984741211,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-10 12:00:00,1994,41,,1,0,12.743897438049316,-7.849999904632568,-30.610000610351563,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-11 12:00:00,1994,42,,1,1.25,12.074272155761719,-6.449999809265137,-21.670000076293945,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-12 12:00:00,1994,43,,1,2.5299999713897705,6.394312381744385,-7.25,-15.140000343322754,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-13 12:00:00,1994,44,,1,0,12.287626266479492,-2.7100000381469727,-17.6299991607666,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-14 12:00:00,1994,45,,1,0,11.856314659118652,0.9100000262260437,-12.319999694824219,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-15 12:00:00,1994,46,,1,0,11.944845199584961,-0.8799999952316284,-13.779999732971191,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-16 12:00:00,1994,47,,1,0,12.105215072631836,3.7300000190734863,-9.59000015258789,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-17 12:00:00,1994,48,,1,0,12.813347816467285,3.2300000190734863,-11.5600004196167,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-18 12:00:00,1994,49,,1,0,10.916769027709961,5.429999828338623,-5.139999866485596,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-19 12:00:00,1994,50,,1,0,10.924246788024902,1.090000033378601,-8.880000114440918,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-20 12:00:00,1994,51,,1,0,10.619232177734375,-9.1899995803833,-18.15999984741211,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-21 12:00:00,1994,52,,1,0,7.142439842224121,-12.510000228881836,-17.81999969482422,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-22 12:00:00,1994,53,,1,0.8500000238418579,8.651128768920898,-12.010000228881836,-18.3799991607666,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-23 12:00:00,1994,54,,1,1.6200000047683716,6.845191478729248,-10.470000267028809,-15.270000457763672,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-24 12:00:00,1994,55,,1,0,12.999977111816406,-9.300000190734863,-20.209999084472656,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-25 12:00:00,1994,56,,1,4.869999885559082,10.014707565307617,-10.1899995803833,-21.549999237060547,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-26 12:00:00,1994,57,,1,0,14.029397964477539,-10.520000457763672,-22.950000762939453,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-27 12:00:00,1994,58,,1,0,15.482322692871094,-4.380000114440918,-20.1200008392334,0,0.3,0,1,Simulation,9
1,1,Field,1994-02-28 12:00:00,1994,59,,1,0,8.80534553527832,-3.0299999713897705,-9.460000038146973,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-01 12:00:00,1994,60,,1,0,9.786776542663574,-0.6299999952316284,-7.75,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-02 12:00:00,1994,61,,1,0,15.081457138061523,4.099999904632568,-9.010000228881836,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-03 12:00:00,1994,62,,1,0,14.545440673828125,6.659999847412109,-5.230000019073486,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-04 12:00:00,1994,63,,1,0,13.735145568847656,8.130000114440918,-2.5299999713897705,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-05 12:00:00,1994,64,,1,0,12.916316032409668,8.239999771118164,-1.3700000047683716,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-06 12:00:00,1994,65,,1,0,6.810767650604248,2.440000057220459,-1.9199999570846558,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-07 12:00:00,1994,66,,1,0,9.040427207946777,-1.899999976158142,-7.579999923706055,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-08 12:00:00,1994,67,,1,0,11.230098724365234,-5.630000114440918,-12.699999809265137,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-09 12:00:00,1994,68,,1,1.2300000190734863,17.197601318359375,-2.4000000953674316,-16.09000015258789,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-10 12:00:00,1994,69,,1,0,14.964091300964355,-3.4700000286102295,-13.880000114440918,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-11 12:00:00,1994,70,,1,0,17.579120635986328,3.5399999618530273,-10.039999961853027,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-12 12:00:00,1994,71,,1,0,15.462729454040527,4.429999828338623,-5.690000057220459,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-13 12:00:00,1994,72,,1,0,16.003938674926758,6.360000133514404,-4.010000228881836,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-14 12:00:00,1994,73,,1,0,11.559345245361328,7.269999980926514,0.6200000047683716,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-15 12:00:00,1994,74,,1,0,10.012309074401855,3.740000009536743,-1.6399999856948853,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-16 12:00:00,1994,75,,1,0,18.076332092285156,4.849999904632568,-6.71999979019165,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-17 12:00:00,1994,76,,1,0,15.761417388916016,7.519999980926514,-1.4500000476837158,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-18 12:00:00,1994,77,,1,0,16.855422973632813,8.770000457763672,-0.9100000262260437,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-19 12:00:00,1994,78,,1,0,20.909406661987305,16.610000610351563,0.7799999713897705,0,0.3,0.6646429215158735,1,Simulation,9
1,1,Field,1994-03-20 12:00:00,1994,79,,1,5.420000076293945,13.48764419555664,11.869999885559082,1.190000057220459,0,0.3,0.17142856121063232,1,Simulation,9
1,1,Field,1994-03-21 12:00:00,1994,80,,1,0,21.613496780395508,14.180000305175781,-2.799999952316284,0,0.3,0.2764286058289664,1,Simulation,9
1,1,Field,1994-03-22 12:00:00,1994,81,,1,0,20.40239715576172,13.600000381469727,-0.029999999329447746,0,0.3,0.31321432660999043,1,Simulation,9
1,1,Field,1994-03-23 12:00:00,1994,82,,1,0,14.840331077575684,2.8499999046325684,-4.900000095367432,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-24 12:00:00,1994,83,,1,0.8500000238418579,16.15461540222168,0.11999999731779099,-8.40999984741211,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-25 12:00:00,1994,84,,1,0,19.836977005004883,3.1700000762939453,-8.729999542236328,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-26 12:00:00,1994,85,,1,0,15.742658615112305,4.119999885559082,-4.039999961853027,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-27 12:00:00,1994,86,,1,0,11.203561782836914,1.7699999809265137,-3.5299999713897705,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-28 12:00:00,1994,87,,1,0,12.720173835754395,1.0800000429153442,-4.829999923706055,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-29 12:00:00,1994,88,,1,0,12.189079284667969,0.4099999964237213,-4.980000019073486,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-30 12:00:00,1994,89,,1,0,23.85157585144043,8.09000015258789,-8.25,0,0.3,0,1,Simulation,9
1,1,Field,1994-03-31 12:00:00,1994,90,,1,0,23.93638038635254,12.609999656677246,-3.9000000953674316,0,0.3,0.06892853123801095,1,Simulation,9
1,1,Field,1994-04-01 12:00:00,1994,91,,1,0,25.133678436279297,19.639999389648438,-2.390000104904175,0,0.3,0.8760713594300406,1,Simulation,9
1,1,Field,1994-04-02 12:00:00,1994,92,,1,0,22.4243221282959,8.789999961853027,-4.349999904632568,0,0.3,0,1,Simulation,9
1,1,Field,1994-04-03 12:00:00,1994,93,,1,0,25.081392288208008,13.880000114440918,-4.739999771118164,0,0.3,0.1750000204358782,1,Simulation,9
1,1,Field,1994-04-04 12:00:00,1994,94,,1,0,20.019424438476563,6.929999828338623,-3.559999942779541,0,0.3,0,1,Simulation,9
1,1,Field,1994-04-05 12:00:00,1994,95,,1,0,23.07223892211914,3.2799999713897705,-10.319999694824219,0,0.3,0,1,Simulation,9
1,1,Field,1994-04-06 12:00:00,1994,96,,1,0,24.325672149658203,8.449999809265137,-7.079999923706055,0,0.3,0,1,Simulation,9
1,1,Field,1994-04-07 12:00:00,1994,97,,1,0,23.065876007080078,11.510000228881836,-2.190000057220459,0,0.3,0.012142879622323171,1,Simulation,9
1,1,Field,1994-04-08 12:00:00,1994,98,,1,1.6399999856948853,22.168697357177734,13.800000190734863,1.2699999809265137,0,0.3,0.38107144832611084,1,Simulation,9
