CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,Rain,Radn,MaxT,MinT,Yieldkgha,NutrientStress,TempStress,WaterStress,SimulationName,id_trial
1,1,Field,2000-01-01 12:00:00,2000,1,,1,0,3.9833881855010986,-3.450000047683716,-11.949999809265137,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-02 12:00:00,2000,2,,1,0,4.016391277313232,-5.360000133514404,-13.829999923706055,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-03 12:00:00,2000,3,,1,1.1699999570846558,1.8852219581604004,-11.5600004196167,-15.09000015258789,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-04 12:00:00,2000,4,,1,0,5.3736491203308105,-10.039999961853027,-22.770000457763672,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-05 12:00:00,2000,5,,1,0,6.090447425842285,-0.20000000298023224,-17.700000762939453,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-06 12:00:00,2000,6,,1,0,4.13120174407959,-6.820000171661377,-15.149999618530273,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-07 12:00:00,2000,7,,1,0,6.446047306060791,0.4300000071525574,-20.309999465942383,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-08 12:00:00,2000,8,,1,0,5.855654239654541,5.139999866485596,-9.5600004196167,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-09 12:00:00,2000,9,,1,0,5.441157341003418,3.299999952316284,-8.989999771118164,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-10 12:00:00,2000,10,,1,2.859999895095825,3.5062105655670166,-0.9599999785423279,-10.350000381469727,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-11 12:00:00,2000,11,,1,0,4.819123268127441,-12.90999984741211,-22.25,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-12 12:00:00,2000,12,,1,2,3.973344087600708,-14.510000228881836,-21.700000762939453,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-13 12:00:00,2000,13,,1,0,5.731102466583252,-10.819999694824219,-22.540000915527344,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-14 12:00:00,2000,14,,1,0,6.530578136444092,-5.860000133514404,-21.059999465942383,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-15 12:00:00,2000,15,,1,0,3.947575807571411,-9.390000343322754,-16.25,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-16 12:00:00,2000,16,,1,0,6.73012113571167,-9.619999885559082,-24.75,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-17 12:00:00,2000,17,,1,0,6.941150188446045,-1.8600000143051147,-18.079999923706055,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-18 12:00:00,2000,18,,1,0,5.137451171875,-7.409999847412109,-16.440000534057617,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-19 12:00:00,2000,19,,1,0,5.020228862762451,-11.850000381469727,-20.3700008392334,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-20 12:00:00,2000,20,,1,0,5.406147480010986,-15.390000343322754,-24.530000686645508,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-21 12:00:00,2000,21,,1,0,6.467684268951416,-12.869999885559082,-24.6200008392334,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-22 12:00:00,2000,22,,1,0,6.231712341308594,-7.909999847412109,-18.739999771118164,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-23 12:00:00,2000,23,,1,0,5.240593910217285,-10.8100004196167,-19.079999923706055,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-24 12:00:00,2000,24,,1,0,6.795093536376953,-4.989999771118164,-16.90999984741211,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-25 12:00:00,2000,25,,1,0,5.413290023803711,-7.71999979019165,-16.049999237060547,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-26 12:00:00,2000,26,,1,0,7.456340789794922,-8.760000228881836,-21.969999313354492,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-27 12:00:00,2000,27,,1,0,7.381259441375732,-5.539999961853027,-18.18000030517578,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-28 12:00:00,2000,28,,1,0,6.555682182312012,-3.7799999713897705,-13.930000305175781,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-29 12:00:00,2000,29,,1,0,7.770897388458252,-4.539999961853027,-17.6200008392334,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-30 12:00:00,2000,30,,1,0,8.59152603149414,-2.6500000953674316,-18.760000228881836,0,0.3,0,1,Simulation,29
1,1,Field,2000-01-31 12:00:00,2000,31,,1,0,7.913950443267822,-2.299999952316284,-15.149999618530273,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-01 12:00:00,2000,32,,1,0,5.925708770751953,-2.299999952316284,-10.4399995803833,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-02 12:00:00,2000,33,,1,0,8.202620506286621,4.909999847412109,-8.600000381469727,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-03 12:00:00,2000,34,,1,0,5.363266944885254,-0.4399999976158142,-7.5,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-04 12:00:00,2000,35,,1,0,7.5766425132751465,-1.8200000524520874,-12.3100004196167,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-05 12:00:00,2000,36,,1,0,8.406180381774902,0.1599999964237213,-12.130000114440918,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-06 12:00:00,2000,37,,1,0,10.212728500366211,4.050000190734863,-15.890000343322754,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-07 12:00:00,2000,38,,1,0,9.533281326293945,-0.23000000417232513,-14.930000305175781,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-08 12:00:00,2000,39,,1,0,10.434480667114258,7.239999771118164,-11.880000114440918,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-09 12:00:00,2000,40,,1,3.6500000953674316,3.5888023376464844,-3.2699999809265137,-8.6899995803833,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-10 12:00:00,2000,41,,1,0,5.6517205238342285,-9.699999809265137,-15.960000038146973,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-11 12:00:00,2000,42,,1,0,9.649649620056152,-10.970000267028809,-23.6299991607666,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-12 12:00:00,2000,43,,1,0,9.729900360107422,-8.140000343322754,-20.670000076293945,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-13 12:00:00,2000,44,,1,0,10.1597318649292,-11.09000015258789,-24.06999969482422,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-14 12:00:00,2000,45,,1,3.799999952316284,7.792764186859131,-6.460000038146973,-19.799999237060547,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-15 12:00:00,2000,46,,1,2.799999952316284,5.546386241912842,-8.319999694824219,-16.049999237060547,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-16 12:00:00,2000,47,,1,0,10.537894248962402,-9.010000228881836,-21.34000015258789,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-17 12:00:00,2000,48,,1,0,9.500714302062988,-6,-16.200000762939453,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-18 12:00:00,2000,49,,1,0,7.18145227432251,-6.019999980926514,-12.970000267028809,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-19 12:00:00,2000,50,,1,0,12.356941223144531,-3.0999999046325684,-19.149999618530273,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-20 12:00:00,2000,51,,1,0,12.56958293914795,1.8300000429153442,-14.579999923706055,0,0.3,0,1,Simulation,29
1,1,Field,2000-02-21 12:00:00,2000,52,,1,0,12.447840690612793,3.4600000381469727,-12.029999732971191,0,0.3,0,1,Simulation,29
