<<<<<<< HEAD
CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimHarvestDate,Rain,Radn,MaxT,MinT,ThermalTime,AccEmTT,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,id_trial
1,1,Field,2019-04-14 12:00:00,2019,104,Germinating,1,NA,NA,7.320000171661377,8.310534477233887,14.229999542236328,8.399999618530273,1.6535606643557546,0,0,0.1314999580383301,1,0.1314999580383301,1,NA,Simulation,46
1,1,Field,2019-04-15 12:00:00,2019,105,Germinating,1,NA,NA,0,24.19137954711914,19.219999313354492,2.2300000190734863,3.0069932232618335,0,0,0.07249996662139893,1,0.07249996662139893,1,NA,Simulation,46
1,1,Field,2019-04-16 12:00:00,2019,106,Germinating,1,NA,NA,0,23.696435928344727,22.959999084472656,6.210000038146973,5.255116777271032,0,0,0.4584999561309815,1,0.4584999561309815,1,NA,Simulation,46
1,1,Field,2019-04-17 12:00:00,2019,107,Germinating,1,NA,NA,19.010000228881836,14.126705169677734,23.93000030517578,12.430000305175781,8.180000305175781,0,0,0.8180000305175782,1,0.8180000305175782,1,NA,Simulation,46
1,1,Field,2019-04-18 12:00:00,2019,108,Germinating,1,NA,NA,30.1299991607666,7.020810127258301,19.350000381469727,14.40999984741211,6.880000114440918,0,0,0.6880000114440918,1,0.6880000114440918,1,NA,Simulation,46
1,1,Field,2019-04-19 12:00:00,2019,109,Germinating,1,NA,NA,4.96999979019165,8.196235656738281,13.069999694824219,7.659999847412109,1.0245663618087768,0,0,0.036499977111816406,1,0.036499977111816406,1,NA,Simulation,46
1,1,Field,2019-04-20 12:00:00,2019,110,Germinating,1,NA,NA,0,21.941905975341797,19.110000610351563,6.090000152587891,3.482384678721428,0,0,0.26000003814697265,1,0.26000003814697265,1,NA,Simulation,46
1,1,Field,2019-04-21 12:00:00,2019,111,Germinating,1,NA,NA,0,25.15074920654297,24.479999542236328,6.46999979019165,6.043000097995996,0,0,0.547499966621399,1,0.547499966621399,1,NA,Simulation,46
1,1,Field,2019-04-22 12:00:00,2019,112,Germinating,1,NA,NA,0,25.354961395263672,26,7.409999847412109,7.027872084188462,0,0,0.6704999923706055,1,0.6704999923706055,1,NA,Simulation,46
1,1,Field,2019-04-23 12:00:00,2019,113,Germinating,1,NA,NA,0,19.81319236755371,25.540000915527344,13.859999656677246,9.700000286102297,0,0,0.9700000286102295,1,0.9700000286102295,1,NA,Simulation,46
1,1,Field,2019-04-24 12:00:00,2019,114,Germinating,1,NA,NA,12.289999961853027,15.783731460571289,26.43000030517578,13.510000228881836,9.970000267028809,0,0,0.9970000267028809,1,0.9970000267028809,1,NA,Simulation,46
1,1,Field,2019-04-25 12:00:00,2019,115,Germinating,1,NA,NA,3.7799999713897705,9.739893913269043,22.200000762939453,15.359999656677246,8.780000209808348,0,0,0.878000020980835,1,0.878000020980835,1,NA,Simulation,46
1,1,Field,2019-04-26 12:00:00,2019,116,Germinating,1,NA,NA,0,21.4173526763916,23.299999237060547,10.859999656677246,7.0799994468688965,0,0,0.7079999446868896,1,0.7079999446868896,1,NA,Simulation,46
1,1,Field,2019-04-27 12:00:00,2019,117,Germinating,1,NA,NA,0,24.258813858032227,24.3799991607666,9.069999694824219,6.750442031610013,0,0,0.6724999427795411,1,0.6724999427795411,1,NA,Simulation,46
1,1,Field,2019-04-28 12:00:00,2019,118,Germinating,1,NA,NA,0,20.562744140625,20.969999313354492,9.819999694824219,5.3949995040893555,0,0,0.5394999504089356,1,0.5394999504089356,1,NA,Simulation,46
1,1,Field,2019-04-29 12:00:00,2019,119,Germinating,1,NA,NA,0,24.114309310913086,25.81999969482422,10.529999732971191,8.174999713897705,0,0,0.8174999713897706,1,0.8174999713897706,1,NA,Simulation,46
1,1,Field,2019-04-30 12:00:00,2019,120,Germinating,1,NA,NA,1.5800000429153442,21.94086456298828,28.610000610351563,15.09000015258789,11.850000381469727,0,0,1,1,1,1,NA,Simulation,46
1,1,Field,2019-05-01 12:00:00,2019,121,Germinating,1,NA,NA,19.079999923706055,10.743233680725098,24.149999618530273,16.700000762939453,10.425000190734865,0,0,1,1,1,1,NA,Simulation,46
1,1,Field,2019-05-02 12:00:00,2019,122,Germinating,1,NA,NA,29.25,9.74105167388916,23.389999389648438,16.950000762939453,10.170000076293945,0,0,1,1,1,1,NA,Simulation,46
1,1,Field,2019-05-03 12:00:00,2019,123,Germinating,1,NA,NA,1.3700000047683716,9.07664966583252,21.399999618530273,17.229999542236328,9.3149995803833,0,0,0.9314999580383301,1,0.9314999580383301,1,NA,Simulation,46
