CheckpointID,SimulationID,Zone,Date,Year,Month,Day,StageName,Stage,Rain,Radn,MaxT,MinT,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,SimulationName,id_trial
1,1,Field,2003-01-01 12:00:00,2003,1,1,,1,0,5.0523600578308105,-4,-15.369999885559082,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-02 12:00:00,2003,1,2,,1,0,3.283052921295166,-2.069999933242798,-8.34000015258789,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-03 12:00:00,2003,1,3,,1,0,4.054638862609863,0.6899999976158142,-7.389999866485596,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-04 12:00:00,2003,1,4,,1,0,2.9401261806488037,-0.15000000596046448,-5.630000114440918,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-05 12:00:00,2003,1,5,,1,0,1.6037284135818481,-3.8499999046325684,-6.579999923706055,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-06 12:00:00,2003,1,6,,1,0,5.020716667175293,1.25,-9.329999923706055,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-07 12:00:00,2003,1,7,,1,0,5.154999256134033,4.809999942779541,-6.260000228881836,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-08 12:00:00,2003,1,8,,1,0,3.656634569168091,5.659999847412109,-1.2000000476837158,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-09 12:00:00,2003,1,9,,1,0,3.5509250164031982,-0.9900000095367432,-7.369999885559082,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-10 12:00:00,2003,1,10,,1,0,4.460090160369873,-10.899999618530273,-19.020000457763672,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-11 12:00:00,2003,1,11,,1,0,5.231642246246338,-13.8100004196167,-23.760000228881836,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-12 12:00:00,2003,1,12,,1,0,5.803631782531738,-9.789999961853027,-21.579999923706055,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-13 12:00:00,2003,1,13,,1,1.9800000190734863,3.2011702060699463,-16.030000686645508,-21.209999084472656,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-14 12:00:00,2003,1,14,,1,0,4.694429874420166,-14.329999923706055,-22.3700008392334,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-15 12:00:00,2003,1,15,,1,0,6.067709922790527,-12.25,-24.079999923706055,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-16 12:00:00,2003,1,16,,1,0,6.084654808044434,-9.789999961853027,-21.3799991607666,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-17 12:00:00,2003,1,17,,1,0,7.183772563934326,-5.329999923706055,-23.700000762939453,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-18 12:00:00,2003,1,18,,1,0,6.625977993011475,-7.519999980926514,-20.690000534057617,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-19 12:00:00,2003,1,19,,1,0,6.217752933502197,-7.420000076293945,-18.579999923706055,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-20 12:00:00,2003,1,20,,1,0,3.434922933578491,-13.760000228881836,-18.780000686645508,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-21 12:00:00,2003,1,21,,1,0,5.090610504150391,-14.84000015258789,-22.6200008392334,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-22 12:00:00,2003,1,22,,1,0,5.292245388031006,-18.389999389648438,-26.3700008392334,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-23 12:00:00,2003,1,23,,1,0,6.9498772621154785,-17.8799991607666,-29.860000610351563,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-24 12:00:00,2003,1,24,,1,0,7.535282135009766,-10.970000267028809,-25.09000015258789,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-25 12:00:00,2003,1,25,,1,0,4.28494930267334,-14.479999542236328,-20.34000015258789,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-26 12:00:00,2003,1,26,,1,2.109999895095825,6.057825565338135,-12.350000381469727,-27.979999542236328,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-27 12:00:00,2003,1,27,,1,0,8.5539398193359375,-1.840000033378601,-21.75,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-28 12:00:00,2003,1,28,,1,0,6.385125160217285,-6.019999980926514,-15.180000305175781,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-29 12:00:00,2003,1,29,,1,0,8.67717456817627,-7.590000152587891,-24.81999969482422,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-30 12:00:00,2003,1,30,,1,0.8700000047683716,8.641328811645508,-0.2800000011920929,-16.399999618530273,0,0,1,0,1,Simulation,39
1,1,Field,2003-01-31 12:00:00,2003,1,31,,1,0,6.586787223815918,-1.309999942779541,-10.1899995803833,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-01 12:00:00,2003,2,1,,1,0,6.110949993133545,-0.5299999713897705,-8.399999618530273,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-02 12:00:00,2003,2,2,,1,0,3.166250705718994,-0.2800000011920929,-3.930000066757202,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-03 12:00:00,2003,2,3,,1,0,6.6813435554504395,-5.440000057220459,-13.739999771118164,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-04 12:00:00,2003,2,4,,1,0,7.257240295410156,-13.800000190734863,-22.940000534057617,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-05 12:00:00,2003,2,5,,1,0,8.535531997680664,-9.8100004196167,-21.530000686645508,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-06 12:00:00,2003,2,6,,1,0,7.70621919631958,-15.899999618530273,-25.350000381469727,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-07 12:00:00,2003,2,7,,1,0,10.363334655761719,-4.570000171661377,-24.139999389648438,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-08 12:00:00,2003,2,8,,1,0,8.26042652130127,-10.239999771118164,-20.700000762939453,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-09 12:00:00,2003,2,9,,1,0,9.654601097106934,-9.5600004196167,-23.280000686645508,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-10 12:00:00,2003,2,10,,1,0,10.850189208984375,-9.569999694824219,-28.809999465942383,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-11 12:00:00,2003,2,11,,1,0,10.425691604614258,-8.890000343322754,-24.610000610351563,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-12 12:00:00,2003,2,12,,1,0,10.698400497436523,-7.690000057220459,-24.280000686645508,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-13 12:00:00,2003,2,13,,1,0,8.536581993103027,-8,-18.450000762939453,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-14 12:00:00,2003,2,14,,1,0,4.996700286865234,-8.949999809265137,-14.260000228881836,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-15 12:00:00,2003,2,15,,1,0,10.690760612487793,-9.34000015258789,-23.690000534057617,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-16 12:00:00,2003,2,16,,1,0,11.800346374511719,-1.409999966621399,-19.459999084472656,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-17 12:00:00,2003,2,17,,1,5.070000171661377,6.953615188598633,0.3100000023841858,-10.199999809265137,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-18 12:00:00,2003,2,18,,1,0,6.410830020904541,-3.559999942779541,-9.970000267028809,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-19 12:00:00,2003,2,19,,1,0,10.816571235656738,2.299999952316284,-10.529999732971191,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-20 12:00:00,2003,2,20,,1,0,9.33547306060791,-2.309999942779541,-12.220000267028809,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-21 12:00:00,2003,2,21,,1,0,5.401491641998291,-13.529999732971191,-18.549999237060547,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-22 12:00:00,2003,2,22,,1,0,9.86711311340332,-14.640000343322754,-24.56999969482422,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-23 12:00:00,2003,2,23,,1,0,8.02254581451416,-16.389999389648438,-23.700000762939453,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-24 12:00:00,2003,2,24,,1,0,11.601771354675293,-16.81999969482422,-28.8700008392334,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-25 12:00:00,2003,2,25,,1,0,14.244314193725586,-5.920000076293945,-26.049999237060547,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-26 12:00:00,2003,2,26,,1,0,14.534172058105469,-1.690000057220459,-22.280000686645508,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-27 12:00:00,2003,2,27,,1,0,12.938501358032227,-4.619999885559082,-18.540000915527344,0,0,1,0,1,Simulation,39
1,1,Field,2003-02-28 12:00:00,2003,2,28,,1,0,14.160205841064453,-1.3899999856948853,-17.969999313354492,0,0,1,0,1,Simulation,39
1,1,Field,2003-03-01 12:00:00,2003,3,1,,1,0,12.68550968170166,-5.610000133514404,-18.030000686645508,0,0,1,0,1,Simulation,39
1,1,Field,2003-03-02 12:00:00,2003,3,2,,1,1.340000033378601,14.63981819152832,-12.390000343322754,-28.899999618530273,0,0,1,0,1,Simulation,39
1,1,Field,2003-03-03 12:00:00,2003,3,3,,1,0,13.616669654846191,-7.739999771118164,-21.469999313354492,0,0,1,0,1,Simulation,39
1,1,Field,2003-03-04 12:00:00,2003,3,4,,1,0,12.819487571716309,-13.369999885559082,-25.56999969482422,0,0,1,0,1,Simulation,39
